trade_date,underlying,contract_month,underlying_price,strike,distance_to_spot,strike_side,wall_tags,call_gex,put_gex,net_gex,total_abs_gex,gex_share,call_oi,put_oi,total_oi,oi_share,call_volume,put_volume,total_volume,volume_share,avg_iv,avg_delta,avg_gamma
2026-08-20,上证50ETF华夏,12月,2.988,2.7,-0.09638554216867468,below_spot,"put_wall,put_oi_wall",1677933.5094072,-9290493.6170544,-7612560.107647199,10968427.126461599,0.07365165796771392,2907.0,15955.0,18862.0,0.1166776981176427,127.0,13274.0,13401.0,0.06956138074227874,0.1011,0.3432,0.64935
2026-08-20,上证50ETF华夏,12月,2.988,2.8,-0.06291834002677377,below_spot,,2296301.6733263996,-8189459.18544096,-5893157.51211456,10485760.85876736,0.07041061251507962,3145.0,10682.0,13827.0,0.08553189120308798,327.0,2588.0,2915.0,0.015131066701271737,0.10065,0.26265,0.8382499999999999
2026-08-20,上证50ETF华夏,12月,2.988,2.85,-0.04618473895582331,below_spot,,1157854.5685324802,-5500938.4321824,-4343083.86364992,6658793.0007148795,0.04471298746046118,1456.0,6570.0,8026.0,0.04964771525247589,269.0,961.0,1230.0,0.00638463534907864,0.10225000000000001,0.2149,0.91425
2026-08-20,上证50ETF华夏,12月,2.988,2.9,-0.029451137884872858,below_spot,,3212846.1872639996,-3495939.06296448,-283092.8757004803,6708785.2502284795,0.04504867935317835,2380.0,3964.0,6344.0,0.039243098126302896,565.0,697.0,1262.0,0.006550739683363613,0.1325,0.2939,1.2499
2026-08-20,上证50ETF华夏,12月,2.988,2.95,-0.012717536813922292,below_spot,,4655388.555141119,-2245116.0880857604,2410272.467055359,6900504.64322688,0.04633605182655969,2384.0,2477.0,4861.0,0.03006946721184716,1121.0,1193.0,2314.0,0.012011419672982093,0.1515,0.16490000000000002,1.6012
2026-08-20,上证50ETF华夏,12月,2.988,3.0,0.004016064257028162,above_spot,"call_wall,price_wall,max_gamma",26112031.06571856,-6183520.932600001,19928510.133118562,32295551.99831856,0.2168607150536832,13633.0,6875.0,20508.0,0.12685962427084171,3768.0,2283.0,6051.0,0.031409291461199064,0.16315,0.07404999999999998,1.5763500000000001
2026-08-20,上证50ETF华夏,12月,2.988,3.1,0.03748326639892907,above_spot,gamma_flip,16653019.891322881,-4208704.04698848,12444315.844334401,20861723.93831136,0.1400839462583047,10244.0,5083.0,15327.0,0.09481068174367031,4029.0,642.0,4671.0,0.024246042045159615,0.1824,-0.06744999999999998,1.3740999999999999
2026-08-20,上证50ETF华夏,12月,2.988,3.2,0.07095046854082998,above_spot,,15538727.61227664,-2725669.5105024,12813058.10177424,18264397.12277904,0.12264321168055943,12549.0,3696.0,16245.0,0.10048930155450671,3505.0,152.0,3657.0,0.01898261095250454,0.19995000000000002,-0.16995,1.10645
2026-08-20,上证50ETF华夏,12月,2.988,3.3,0.10441767068273089,above_spot,,9150602.546383198,-2187163.8625075202,6963438.683875678,11337766.408890719,0.07613172645792468,10185.0,3464.0,13649.0,0.08443080805893888,8093.0,7.0,8100.0,0.042045159615883725,0.22195000000000004,-0.23835,0.85675
2026-08-20,上证50ETF华夏,12月,2.988,3.5,0.1713520749665327,above_spot,call_oi_wall,10071072.854519041,-840974.3818041601,9230098.47271488,10912047.236323202,0.07327307384285679,21372.0,1758.0,23130.0,0.14307895013577965,134143.0,3.0,134146.0,0.6963197508434986,0.2675,-0.31265,0.5318
