underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.32086954256990813,0.1328538596494466,0.30492058272256495,0.30492058272256495,0.059271702251623946,0.007724816585685139,0.0017245901066732063,0.20943090909090908,0.134,0.20120000000000002,140512229.0,76603890.0,2026-08-20
上证50ETF华夏,3月,0.3982508933609178,0.13024978817717556,0.2745408951883891,0.2745408951883891,0.07366542910151219,0.0038570848925352603,0.0016833418253690993,0.21268,0.1283,0.213,20377917.0,16608657.0,2026-08-20
上证50ETF华夏,8月,-0.17444956964192299,-0.03127154831077357,0.1796392798246388,0.1796392798246388,0.03262276400090694,0.14633954665123405,-0.0009235798265270351,0.14502758620689654,0.1794,0.15410000000000001,139462769.0,37117957.0,2026-08-20
上证50ETF华夏,9月,0.2513030795715379,-0.04794549885129845,0.06577854361407874,0.06577854361407874,0.05126648196507102,0.026824397718482645,-0.0019819017789578547,0.17548531468531467,0.1325,0.1766,336155912.0,153191734.0,2026-08-20
中证500ETF南方,12月,0.4722439405785769,0.037256186002731194,0.2799052722155039,0.2799052722155039,0.03293663591066991,0.007578242120030531,-0.002873562022886826,0.31975000000000003,0.1859,0.3369,711477944.0,326198472.0,2026-08-20
中证500ETF南方,3月,0.4991436536348755,0.3035463090892196,0.3730017050468525,0.3730017050468525,0.031054742787161586,0.0037313672928779283,0.002606583333729065,0.34699429460580916,0.1743,0.3475,311869561.0,138006248.0,2026-08-20
中证500ETF南方,8月,0.21216070383377233,-0.001859814028435516,0.09324924294186045,0.09324924294186045,0.017023981153935545,0.14939619695508133,-0.00015281051825182331,0.26347951807228914,0.2349,0.2908,850216343.0,187341884.0,2026-08-20
中证500ETF南方,9月,0.39179425694584535,-0.08587257430647675,0.10931089075839233,0.10931089075839233,0.035254104891087705,0.028702177830546915,-0.001980032226099756,0.27284728682170545,0.228,0.33490000000000003,1063447338.0,559138268.0,2026-08-20
中证500ETF嘉实,12月,0.49821932882559544,0.20276434527490622,0.30493624905750366,0.30493624905750366,0.044625753957256875,0.008921973105466979,0.001201592387992304,0.3133158249158249,0.1838,0.33990000000000004,88284514.0,50811070.0,2026-08-20
中证500ETF嘉实,3月,0.5235240683573845,0.25217055776447694,0.3343749950979069,0.3343749950979069,0.039039704851230365,0.0035509497260600422,0.0027293635652564465,0.346306905370844,0.1672,0.34850000000000003,44534558.0,29168253.0,2026-08-20
