market_type,underlying,rows,contract_month_count,strike_valid_rate,gamma_valid_rate,open_interest_valid_rate,underlying_price,has_valid_price,gex_valid_rate,parse_error_rows
ETF,上证50ETF华夏,94,4,1.0,1.0,1.0,3.039,True,1.0,0
ETF,中证500ETF南方,188,4,1.0,1.0,1.0,7.989,True,1.0,0
ETF,中证500ETF嘉实,128,4,1.0,1.0,1.0,3.237,True,1.0,0
ETF,创业板ETF易方达,148,4,1.0,1.0,1.0,3.565,True,1.0,0
ETF,沪深300ETF华泰柏瑞,104,4,1.0,1.0,1.0,4.728,True,1.0,0
ETF,沪深300ETF嘉实,98,4,1.0,1.0,1.0,4.935,True,1.0,0
ETF,深证100ETF易方达,122,4,1.0,1.0,1.0,3.692,True,1.0,0
ETF,科创50ETF华夏,188,4,1.0,1.0,1.0,1.806,True,1.0,0
ETF,科创50ETF易方达,180,4,1.0,1.0,1.0,1.751,True,1.0,0
