underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,9月,2.65,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,0.0,-718864.38,-718864.38,718864.38,527.0,13819.0,14346.0,302.0,13.0,315.0,0.42575,0.49875,0.0289,0.0,-144043.38,-144043.38,144043.38,-676.26,-718188.12,149.16810097533096,0.4551319120569357,0.78757225433526,0.2869978811176702,-0.08738352986924346,0.37299057718065476,False
上证50ETF华夏,9月,2.7,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,0.0,-574896.96,-574896.96,574896.96,552.0,8416.0,8968.0,174.0,365.0,539.0,0.36715,0.49855,0.03795,0.0,-124952.65199999999,-124952.65199999999,124952.65199999999,-24933.149999999998,-549963.8099999999,167.3920321392703,0.40476061977778505,0.7882075471698113,0.17929358158373285,-0.07177405222267655,0.33780971920929437,False
上证50ETF华夏,9月,2.75,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,0.0,-1129298.76,-1129298.76,1129298.76,251.0,12042.0,12293.0,333.0,66.0,399.0,0.3089,0.4983,0.0521,0.0,-228335.54400000002,-228335.54400000002,228335.54400000002,-6189.4800000000005,-1123109.28,188.3390102183935,0.5257605593406446,0.7854073773814348,0.6660870221158217,-0.19885441745528515,0.40820017477263776,False
上证50ETF华夏,9月,2.8,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,0.0,-1988133.84,-1988133.84,1988133.84,905.0,14476.0,15381.0,1425.0,496.0,1921.0,0.25075,0.49795,0.0763,0.0,-424875.0240000001,-424875.0240000001,424875.0240000001,-68120.64,-1920013.2,225.84692597239666,0.5165139513573801,0.78889449772842,0.804424622045405,-0.06604940041620137,0.5458886519863994,False
上证50ETF华夏,9月,2.85,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,0.0,-4894536.869999999,-4894536.869999999,4894536.869999999,744.0,21991.0,22735.0,1596.0,102.0,1698.0,0.19244999999999998,0.4974,0.12365,0.0,-987988.23,-987988.23,987988.23,-22702.139999999996,-4871834.7299999995,235.45240497813677,0.5067466902301085,0.7754768392370572,1.0748997757146985,-0.16817107262230324,0.6535990142627213,True
上证50ETF华夏,9月,2.9,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,0.0,-16035606.720000003,-16035606.720000003,16035606.720000003,2174.0,37104.0,39278.0,11521.0,636.0,12157.0,0.1334,0.49635,0.2401,0.0,-3317067.936000001,-3317067.936000001,3317067.936000001,-274866.48000000004,-15760740.240000002,401.0282776349615,0.4430168907571409,0.7574247144340602,2.658294515567372,-0.3155119138725696,0.8415480745102769,True
上证50ETF华夏,9月,2.95,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,2247944.4,-42639131.160000004,-40391186.760000005,44887075.56,4744.0,33006.0,37750.0,29534.0,3841.0,33375.0,0.07245,0.49205,0.98095,1921869.5575369326,-10512639.936000003,-8590770.37846307,12434509.493536934,-2714089.860000001,-37677096.900000006,21.482277121375482,0.5507472190632493,0.7184549356223175,3.1709604207074005,-0.3514616277773402,0.906366301598537,True
上证50ETF华夏,9月,3.0,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,155155212.27,-466193082.6,-311037870.33000004,621348294.87,8077.0,3860.0,11937.0,96194.0,88091.0,184285.0,0.009449999999999998,0.029599999999999987,77.76939999999999,76247704.31554286,-189141193.51200002,-112893489.19645716,265388897.8275429,-311037870.33000004,0.0,5925.925925925925,0.4485714285714286,0.0,17.3655612495277,-0.8257906094134093,0.8765995136748852,True
上证50ETF华夏,9月,3.1,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,43599972.6,-2817819.3599999994,40782153.24,46417791.96,93252.0,2257.0,95509.0,9965.0,20654.0,30619.0,0.29705,-0.47969999999999996,0.9533499999999999,10583648.82,-2352567.6130909077,8231081.206909092,12936216.433090908,1841316.3900000006,38940836.85,206.38820638820684,0.5388169132153173,0.7930209371884347,4.628973245297124,-0.3732089345716654,0.940129133428373,True
上证50ETF华夏,9月,3.2,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,10927770.749999998,-756915.66,10170855.089999998,11684686.409999998,69185.0,2146.0,71331.0,3702.0,7340.0,11042.0,0.50905,-0.4912,0.2837,2419446.51,-638984.2313258431,1780462.2786741566,3058430.741325843,-172184.76000000013,10343039.849999998,194.75655430711547,0.5327991199841713,0.7979999999999999,1.7369127885639088,-0.3246629080891257,0.841475944692517,False
上证50ETF华夏,9月,3.3,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,3145141.44,-695958.48,2449182.96,3841099.92,37536.0,1407.0,38943.0,1847.0,2610.0,4457.0,0.8488,-0.47750000000000004,0.32134999999999997,690932.3400000001,-634948.007238917,55984.33276108303,1325880.3472389171,-541198.35,2990381.31,109.57994354972688,0.5660092416764435,0.7910684750248096,0.9521083782312405,-0.2967107921988967,0.6853469513589848,False
上证50ETF华夏,9月,3.4,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,973995.12,-235881.36000000002,738113.76,1209876.48,18158.0,638.0,18796.0,101.0,386.0,487.0,1.0926,-0.47864999999999996,0.2352,196966.08000000002,-173613.28487739022,23352.795122609794,370579.3648773902,-137294.28,875408.04,132.4834395700544,0.46912221628730455,0.7918093819806404,0.30528898028831564,-0.1396161855249006,0.4545281509196174,False
上证50ETF华夏,9月,3.5,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,789533.73,-517899.51,271634.22,1307433.24,20739.0,1817.0,22556.0,558.0,287.0,845.0,1.3117,-0.48075,0.1795,166403.97,-293851.9373079225,-127447.96730792252,460255.9073079225,-60560.55,332194.77,119.73657952504502,0.38907706795626507,0.7930431325780163,0.09242924941570765,-0.056299459570018626,0.4961628057710427,False
上证50ETF华夏,9月,3.6,3.0,2026-09-23,202609,rule_fourth_wednesday,medium,0.0,0.0,2357828.46,-355455.63,2002372.83,2713284.09,81614.0,1733.0,83347.0,2332.0,231.0,2563.0,1.48025,-0.48525,0.13,498514.28400000004,-202404.54532584286,296109.7386741572,700918.8293258429,19991.07,1982381.76,104.86891385767744,0.3904261131466066,0.79535192563081,0.08093419672419383,-0.036197889439444964,0.6768642421899649,False
上证50ETF华夏,10月,2.75,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,258550.19999999998,-4681152.0,-4422601.8,4939702.2,956.0,9030.0,9986.0,360.0,4213.0,4573.0,0.08729999999999999,0.46985,0.43825,171228.6695857986,-1788680.3308474545,-1617451.6612616559,1959909.0004332531,-2086657.2000000002,-2335944.5999999996,224.71834988132343,0.5221836458987473,0.4575733544805708,0.42156248117618167,0.17667030709498632,0.6189779700862924,False
上证50ETF华夏,10月,2.8,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,2365632.0,-17459764.56,-15094132.559999999,19825396.56,3840.0,22456.0,26296.0,1241.0,5433.0,6674.0,0.07905,0.44644999999999996,0.7742,1578902.2710480893,-4504902.583534867,-2926000.312486777,6083804.854582956,-3459693.7799999993,-11634438.78,239.95641327101245,0.46272491139126515,0.44233612617052726,0.28255843835352096,0.03192542454604896,0.8159321324092264,False
上证50ETF华夏,10月,2.85,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,10234224.0,-42740351.63999999,-32506127.639999993,52974575.63999999,8800.0,34934.0,43734.0,2106.0,12165.0,14271.0,0.07454999999999999,0.39765,1.3258,5112559.5642745895,-9616815.071999999,-4504255.507725409,14729374.636274587,-12434155.019999996,-20071972.619999997,316.51781730870675,0.36228034795206765,0.6527175589873502,0.29377313453421255,0.08722781153922601,0.9090083894036991,True
上证50ETF华夏,10月,2.9,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,18809058.06,-60519487.77,-41710429.71000001,79328545.83,13498.0,33453.0,46951.0,6630.0,16777.0,23407.0,0.1111,0.37529999999999997,1.7792,9669324.401023848,-26331464.509490706,-16662140.108466858,36000788.910514556,-21112396.83,-20598032.880000003,192.45355408974888,0.47458437381715596,0.7572355552432153,0.4963467298494124,0.19765032398916166,0.9277022137146795,True
上证50ETF华夏,10月,2.95,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,75632758.02,-95345345.7,-19712587.680000007,170978103.72,25962.0,40458.0,66420.0,14898.0,15586.0,30484.0,0.12415000000000001,0.21745,2.9276999999999997,46897843.78669071,-56909681.134417556,-10011837.347726844,103807524.92110828,6670255.68,-26382843.36000001,92.33191051372856,0.6084763275004842,0.7927967573827447,0.4795388503049832,0.11708897117100972,0.9519428983806506,True
上证50ETF华夏,10月,3.0,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,267078462.47999996,-153698169.87000003,113380292.60999992,420776632.35,78968.0,58801.0,137769.0,51314.0,40063.0,91377.0,0.1281,0.05260000000000001,3.3311,158863173.86324385,-101107102.9656675,57756070.89757635,259970276.82891136,68830118.72999997,44550173.879999965,103.4988833809787,0.6263236476310402,0.7446310619802186,0.6655697335529006,0.20601181381145678,0.9901700685066654,True
上证50ETF华夏,10月,3.1,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,207511331.4,-40640755.050000004,166870576.35,248152086.45000002,85535.0,19941.0,105476.0,50232.0,13371.0,63603.0,0.1413,-0.23509999999999998,2.4800500000000003,129292489.25469238,-29451502.8832875,99840986.37140487,158743992.13797987,94614074.72999999,72256501.62,46.539534517064304,0.673870668627768,0.6132400932400932,0.628898213721828,0.19440031343884792,0.9767720799630218,True
上证50ETF华夏,10月,3.2,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,41112878.4,-6408557.100000001,34704321.3,47521435.5,38452.0,5158.0,43610.0,30905.0,3886.0,34791.0,0.16705,-0.3712,1.2842500000000001,25087634.840300795,-5174125.919735687,19913508.920565106,30261760.760036483,28215465.3,6488855.999999998,164.00030914290033,0.7087956038120795,0.9176396604129546,0.7785610563874281,0.2508156437659416,0.9161655194599949,False
上证50ETF华夏,10月,3.3,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,9026423.19,-1403823.87,7622599.319999999,10430247.059999999,17153.0,1709.0,18862.0,2822.0,1000.0,3822.0,0.21084999999999998,-0.40975,0.7486999999999999,794595.606,-1059230.2289582507,-264634.6229582507,1853825.8349582506,663591.0599999999,6959008.26,406.8446464072701,0.42128104637550634,0.4489389920424404,0.3748284166898151,0.2825504959942129,0.7295787454795272,False
上证50ETF华夏,10月,3.4,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,3331539.81,-558263.34,2773276.47,3889803.15,10897.0,918.0,11815.0,2168.0,776.0,2944.0,0.2552,-0.4265,0.5077,292891.88775000005,-498115.0610330304,-205223.17328303034,791006.9487830305,190913.76,2582362.7100000004,285.0778371157279,0.4900865510314886,0.4586653386454183,0.5221348723229975,0.7016639152333946,0.5874011983297581,False
上证50ETF华夏,10月,3.5,3.0,2026-10-28,202610,rule_fourth_wednesday,medium,35.0,25.0,1824400.44,-413004.06,1411396.38,2237404.5,9446.0,866.0,10312.0,1261.0,643.0,1904.0,0.29395,-0.43845,0.37225,139309.37293051358,-340682.72423435183,-201373.35130383825,479992.0971648654,-63103.590000000026,1474499.9700000002,415.43797177247313,0.45062425858935695,0.7674520766773163,0.43799494293318675,1.2328799820567846,0.5243411424676611,False
