trade_date,underlying,contract_month,underlying_price,strike,distance_to_spot,strike_side,wall_tags,call_gex,put_gex,net_gex,total_abs_gex,gex_share,call_oi,put_oi,total_oi,oi_share,call_volume,put_volume,total_volume,volume_share,avg_iv,avg_delta,avg_gamma
2026-08-13,上证50ETF华夏,12月,3.037,2.7,-0.11096476786302267,below_spot,"put_wall,put_oi_wall",1058992.54871256,-7047033.734335421,-5988041.185622861,8106026.283047981,0.0638006723215037,2071.0,13874.0,15945.0,0.1200117415062245,123.0,12576.0,12699.0,0.17288370953249652,0.102,0.36365,0.55255
2026-08-13,上证50ETF华夏,12月,3.037,2.85,-0.06157392163319064,below_spot,,812845.08756303,-3398548.6104834997,-2585703.5229204698,4211393.69804653,0.03314691316851753,1137.0,4475.0,5612.0,0.04223931598199636,29.0,1118.0,1147.0,0.015615214964467558,0.10315,0.2511,0.79925
2026-08-13,上证50ETF华夏,12月,3.037,2.9,-0.04511030622324663,below_spot,,1596135.7338393598,-5460319.210761109,-3864183.4769217493,7056454.944600469,0.05553973722160509,2072.0,6583.0,8655.0,0.06514277972633259,422.0,5430.0,5852.0,0.07966890843248836,0.10319999999999999,0.20700000000000002,0.8672500000000001
2026-08-13,上证50ETF华夏,12月,3.037,2.95,-0.02864669081330251,below_spot,,2812929.42703388,-2092308.3449334,720621.0821004799,4905237.77196728,0.038608000618358576,1826.0,2412.0,4238.0,0.031897758576568166,225.0,943.0,1168.0,0.015901108176545865,0.13835,0.27199999999999996,1.30535
2026-08-13,上证50ETF华夏,12月,3.037,3.0,-0.012183075403358501,below_spot,"call_wall,price_wall,max_gamma",21035722.920909602,-4172812.6222206005,16862910.298689,25208535.543130204,0.19841059721897147,10902.0,4698.0,15600.0,0.1174150622450362,1626.0,1094.0,2720.0,0.03702997794538078,0.15295,0.16225,1.5275
2026-08-13,上证50ETF华夏,12月,3.037,3.1,0.02074415541652952,above_spot,gamma_flip,16995016.24394124,-3165968.4484319002,13829047.79550934,20160984.69237314,0.15868248302216084,9402.0,3670.0,13072.0,0.098387800876097,1493.0,449.0,1942.0,0.026438315136003487,0.17175,0.0024500000000000077,1.4475500000000001
2026-08-13,上证50ETF华夏,12月,3.037,3.2,0.05367138623641754,above_spot,,14973333.449049398,-2557658.670438,12415674.7786114,17530992.119487397,0.13798241513543566,10310.0,3272.0,13582.0,0.10222637021872319,1869.0,38.0,1907.0,0.025961826449206304,0.18964999999999999,-0.11545,1.21105
2026-08-13,上证50ETF华夏,12月,3.037,3.3,0.08659861705630556,above_spot,,9400079.98783945,-2108004.76653129,7292075.221308159,11508084.75437074,0.09057749368481216,8645.0,3051.0,11696.0,0.08803119025756048,2933.0,16.0,2949.0,0.040147575353282325,0.20775,-0.1989,0.964
2026-08-13,上证50ETF华夏,12月,3.037,3.4,0.11952584787619358,above_spot,,4731008.1470898995,-1221343.1199537702,3509665.0271361293,5952351.26704367,0.04684959059722465,5954.0,2003.0,7957.0,0.05988920835152263,3433.0,16.0,3449.0,0.046954556593242026,0.22375,-0.2597,0.7613000000000001
2026-08-13,上证50ETF华夏,12月,3.037,3.5,0.1524530786960816,above_spot,call_oi_wall,9214732.2372684,-738182.0077417201,8476550.22952668,9952914.245010119,0.07833710355934684,15896.0,1322.0,17218.0,0.12959311164968162,35526.0,12.0,35538.0,0.48381299861137583,0.23110000000000003,-0.30874999999999997,0.61695
2026-08-13,上证50ETF华夏,3月,3.037,2.8,-0.07803753704313465,below_spot,"put_wall,put_oi_wall",118042.89007055998,-1497952.23296484,-1379909.34289428,1615995.1230354,0.1441060193448792,208.0,2692.0,2900.0,0.21014492753623187,27.0,917.0,944.0,0.3436476155806334,0.10569999999999999,0.27359999999999995,0.6093
2026-08-13,上证50ETF华夏,3月,3.037,2.85,-0.06157392163319064,below_spot,,279815.61724392,-1096582.9424742,-816767.3252302799,1376398.55971812,0.12274004707417567,456.0,1845.0,2301.0,0.1667391304347826,5.0,445.0,450.0,0.16381507098653075,0.10684999999999999,0.23875,0.6548499999999999
2026-08-13,上证50ETF华夏,3月,3.037,2.9,-0.04511030622324663,below_spot,,119822.35465173001,-433350.769096,-313528.41444426996,553173.12374773,0.04932909495551207,183.0,700.0,883.0,0.0639855072463768,0.0,213.0,213.0,0.07753913360029123,0.10934999999999999,0.20154999999999998,0.69055
2026-08-13,上证50ETF华夏,3月,3.037,2.95,-0.02864669081330251,below_spot,,307147.59553638,-424296.92561822,-117149.33008183999,731444.5211546,0.0652264086770401,246.0,662.0,908.0,0.06579710144927536,0.0,63.0,63.0,0.022934109938114306,0.15059999999999998,0.24319999999999997,1.0243
2026-08-13,上证50ETF华夏,3月,3.037,3.0,-0.012183075403358501,below_spot,price_wall,1081710.2599616998,-554337.48185029,527372.7781114099,1636047.7418119898,0.14589420733390415,690.0,857.0,1547.0,0.11210144927536232,131.0,226.0,357.0,0.12995995631598106,0.15295,0.1875,1.2005
