underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,23.0,17.0,1518129592.1795144,360841963.49673235,881349.0,444249.0,1,4,near,0.8347997081373054,0.8347997081373054,0.05188193435638917,0.8347997081373054,0.05188193435638917,23.0,0.05851247152301128,-0.7829177737809162,0.8347997081373054,3.041,3.1,3.0,3.0,Positive Gamma,-0.013482407102926697,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,True,False,primary_analysis
上证50ETF华夏,10月,2026-10-28,202610,rule_fourth_wednesday,medium,58.0,42.0,94350176.5491689,16429965.5053299,60966.0,47426.0,2,4,next,0.05188193435638917,0.8347997081373054,0.05188193435638917,0.8347997081373054,0.05188193435638917,23.0,0.05851247152301128,-0.7829177737809162,0.025940967178194586,3.041,3.1,3.0,3.0,Positive Gamma,-0.013482407102926697,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,False,False,next_month
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,114.0,82.0,185541674.4861814,68815880.56646344,182818.0,74947.0,3,4,deferred,0.10202695244613601,0.8347997081373054,0.05188193435638917,0.8347997081373054,0.05188193435638917,23.0,0.05851247152301128,-0.7829177737809162,0.051013476223068004,3.041,3.0,3.0,3.0,Positive Gamma,-0.013482407102926697,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,False,False,other_month
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,205.0,147.0,20534046.66057841,7909217.428080949,22830.0,2643.0,4,4,far,0.011291405060169395,0.8347997081373054,0.05188193435638917,0.8347997081373054,0.05188193435638917,23.0,0.05851247152301128,-0.7829177737809162,0.005645702530084697,3.041,3.1,2.8,3.1,Positive Gamma,0.019401512660309095,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,False,False,far_month
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,23.0,17.0,2445900521.733386,369939625.1093974,976332.0,1199047.0,1,4,near,0.8382770383983166,0.8382770383983166,0.020720615923250637,0.8382770383983166,0.020720615923250637,23.0,0.024121853906127012,-0.817556422475066,0.8382770383983166,7.967,8.0,7.75,8.0,Positive Gamma,0.004142086105183962,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,True,False,primary_analysis
中证500ETF南方,10月,2026-10-28,202610,rule_fourth_wednesday,medium,58.0,42.0,60458014.44609582,5935044.839636099,37891.0,43261.0,2,4,next,0.020720615923250637,0.8382770383983166,0.020720615923250637,0.8382770383983166,0.020720615923250637,23.0,0.024121853906127012,-0.817556422475066,0.010360307961625318,7.967,8.0,7.75,8.0,Positive Gamma,0.004142086105183962,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,False,False,next_month
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,114.0,82.0,334071280.2042848,108772858.94211473,224255.0,181400.0,3,4,deferred,0.11449536924957085,0.8382770383983166,0.020720615923250637,0.8382770383983166,0.020720615923250637,23.0,0.024121853906127012,-0.817556422475066,0.057247684624785425,7.967,8.25,6.5,8.0,Positive Gamma,0.004142086105183962,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,False,False,other_month
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,205.0,147.0,77341289.94014193,28973665.03169596,57087.0,3997.0,4,4,far,0.026506976428861823,0.8382770383983166,0.020720615923250637,0.8382770383983166,0.020720615923250637,23.0,0.024121853906127012,-0.817556422475066,0.013253488214430911,7.967,8.0,7.75,7.75,Positive Gamma,-0.027237354085603016,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,False,False,far_month
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,23.0,17.0,196669220.6232302,59701946.434302434,220188.0,124537.0,1,4,near,0.724921234591462,0.724921234591462,0.04115045894154444,0.724921234591462,0.04115045894154444,23.0,0.05371619822129802,-0.6837707756499175,0.724921234591462,3.233,3.3,3.2,3.2,Positive Gamma,-0.010207237859573115,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,True,False,primary_analysis
中证500ETF嘉实,10月,2026-10-28,202610,rule_fourth_wednesday,medium,58.0,42.0,11164011.07064094,2690225.6122077205,10755.0,12089.0,2,4,next,0.04115045894154444,0.724921234591462,0.04115045894154444,0.724921234591462,0.04115045894154444,23.0,0.05371619822129802,-0.6837707756499175,0.02057522947077222,3.233,3.4,3.1,3.1,Positive Gamma,-0.04113826167646151,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=23，默认使用前月,medium,23.0,False,False,next_month
