trade_date,market_type,source_file,underlying,name,code,expiry,contract_month,raw_strike,strike,option_type,last_price,bid_price,ask_price,bid_volume,ask_volume,volume,open_interest,oi_change,amount,prev_settle,open_price,high_price,low_price,iv,delta,gamma,vega,theta,rho,theoretical_price,moneyness,leverage,real_leverage,parse_error
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4600,90007646,,7月,4600.0,4.6,put,0.7415,0.7388,0.7553,1.0,1.0,417.0,1959.0,66.0,2654495.0,0.5811,0.5707,0.7415,0.5458,0.005770000000000001,-0.9378,0.2912,0.0009,-0.0014,-0.0016,0.7392,0.001604,5.21,-4.88,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4700,90007655,,7月,4700.0,4.7,call,0.0039,0.0039,0.0045,25.0,11.0,49686.0,48562.0,7927.0,4922780.0,0.0116,0.0126,0.0181,0.0039,0.005246,0.0276,0.1659,0.0005,-0.0009,0.0,0.0052,-0.0017829999999999999,990.26,27.3,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4700,90007656,,7月,4700.0,4.7,put,0.828,0.8374,0.854,1.0,1.0,447.0,1729.0,39.0,3495230.0,0.678,0.6812,0.8297,0.6423,1e-06,-0.966,0.1884,0.0006,-0.0006,-0.0016,0.8357,0.0017829999999999999,4.66,-4.51,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购7月4800,90007671,,7月,4800.0,4.8,call,0.0028,0.0028,0.003,128.0,250.0,104481.0,86917.0,15399.0,7776288.0,0.0081,0.0093,0.0137,0.0028,0.005429999999999999,0.0199,0.122,0.0004,-0.0007,0.0,0.0031,-0.001954,1379.29,27.5,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽7月4800,90007672,,7月,4800.0,4.8,put,0.9219,0.9363,0.9528,1.0,1.0,219.0,1184.0,-24.0,1743986.0,0.7741,0.7475,0.9219,0.7357,1e-06,-0.9787,0.1275,0.0004,-0.0002,-0.0017,0.9334,0.001954,4.19,-4.1,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3500,90007777,,8月,3500.0,3.5,call,0.4245,0.4109,0.4222,5.0,5.0,239.0,520.0,167.0,1170089.0,0.565,0.57,0.5939,0.4205,0.0031739999999999997,0.8325,0.5639,0.0035,-0.0015,0.0037,0.4902,0.001034,9.1,7.57,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3500,90007778,,8月,3500.0,3.5,put,0.0773,0.0766,0.0773,5.0,3.0,27941.0,21570.0,10948.0,16348373.0,0.0545,0.0516,0.0774,0.0458,0.0040950000000000005,-0.2186,0.5144,0.0041,-0.0016,-0.0012,0.1075,-0.001034,49.96,-10.92,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3600,90007773,,8月,3600.0,3.6,call,0.3507,0.3466,0.3518,1.0,5.0,636.0,601.0,-94.0,2850486.0,0.4823,0.5049,0.5208,0.3499,0.0032270000000000003,0.7609,0.6863,0.0043,-0.0018,0.0034,0.4239,0.000728,11.01,8.38,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3600,90007775,,8月,3600.0,3.6,put,0.1084,0.107,0.1084,5.0,1.0,15829.0,20489.0,3842.0,13198429.0,0.0765,0.075,0.1084,0.0672,0.004128,-0.2797,0.582,0.0047,-0.0019,-0.0016,0.1406,-0.000728,35.63,-9.97,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3700,90007774,,8月,3700.0,3.7,call,0.2897,0.2819,0.2931,5.0,1.0,1807.0,1501.0,-119.0,6972468.0,0.41,0.4277,0.446,0.2849,0.0033630000000000005,0.6775,0.7616,0.005,-0.002,0.0031,0.3636,0.00043799999999999997,13.33,9.03,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3700,90007776,,8月,3700.0,3.7,put,0.1469,0.1469,0.147,4.0,5.0,11631.0,11129.0,5614.0,12970755.0,0.105,0.1007,0.1471,0.0931,0.004168,-0.3452,0.6313,0.0052,-0.0021,-0.0019,0.1797,-0.00043799999999999997,26.29,-9.08,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3800,90007757,,8月,3800.0,3.8,call,0.231,0.231,0.234,37.0,10.0,5236.0,5444.0,562.0,17337067.0,0.3464,0.3527,0.3816,0.231,0.0033630000000000005,0.5957,0.8224,0.0054,-0.0022,0.0027,0.3093,0.00016299999999999998,16.72,9.96,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3800,90007758,,8月,3800.0,3.8,put,0.1932,0.1925,0.1932,1.0,3.0,11403.0,13190.0,2294.0,17467413.0,0.133,0.1323,0.1932,0.1255,0.004220000000000001,-0.4126,0.6587,0.0055,-0.0022,-0.0023,0.2248,-0.00016299999999999998,19.99,-8.25,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月3900,90007697,,8月,3900.0,3.9,call,0.189,0.1885,0.1901,10.0,5.0,9525.0,7802.0,1911.0,24945304.0,0.2883,0.2945,0.3238,0.1879,0.003511,0.5133,0.8109,0.0056,-0.0023,0.0024,0.2609,-9.7e-05,20.43,10.49,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月3900,90007706,,8月,3900.0,3.9,put,0.2482,0.2482,0.2485,1.0,9.0,10876.0,12615.0,3553.0,21729632.0,0.1782,0.172,0.2485,0.1667,0.004303,-0.4788,0.6611,0.0056,-0.0022,-0.0028,0.2759,9.7e-05,15.56,-7.45,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4000,90007698,,8月,4000.0,4.0,call,0.1513,0.1508,0.1513,2.0,2.0,17071.0,14997.0,3939.0,36681583.0,0.2395,0.2555,0.2723,0.151,0.00359,0.4368,0.7834,0.0055,-0.0023,0.002,0.2184,-0.00034500000000000004,25.53,11.15,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4000,90007707,,8月,4000.0,4.0,put,0.3108,0.3062,0.3109,5.0,1.0,11418.0,11140.0,3568.0,29730765.0,0.2271,0.2271,0.3108,0.215,0.004404,-0.541,0.6433,0.0056,-0.0023,-0.0032,0.3328,0.00034500000000000004,12.43,-6.72,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4100,90007699,,8月,4100.0,4.1,call,0.1219,0.1219,0.124,5.0,1.0,13750.0,12968.0,3846.0,25746093.0,0.194,0.2013,0.2273,0.121,0.003693,0.3687,0.7291,0.0053,-0.0022,0.0017,0.1814,-0.00058,31.68,11.68,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4100,90007708,,8月,4100.0,4.1,put,0.3796,0.3779,0.385,1.0,1.0,4908.0,9348.0,1616.0,14622850.0,0.2829,0.2784,0.38,0.2679,0.0045130000000000005,-0.5977,0.6122,0.0054,-0.0022,-0.0035,0.3952,0.00058,10.17,-6.08,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4200,90007700,,8月,4200.0,4.2,call,0.096,0.0958,0.096,1.0,75.0,16663.0,14985.0,4488.0,23215007.0,0.1572,0.1599,0.188,0.096,0.003749,0.3066,0.6686,0.0049,-0.0021,0.0014,0.1495,-0.000805,40.23,12.33,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4200,90007709,,8月,4200.0,4.2,put,0.4559,0.4486,0.4558,5.0,1.0,2011.0,7253.0,327.0,7472628.0,0.3472,0.3402,0.4563,0.3293,0.0046689999999999995,-0.6465,0.5685,0.0052,-0.0022,-0.0039,0.4627,0.000805,8.47,-5.48,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4300,90007701,,8月,4300.0,4.3,call,0.0772,0.0769,0.0772,1.0,1.0,15388.0,15124.0,1479.0,18491106.0,0.126,0.1289,0.1555,0.0769,0.003848,0.2554,0.5963,0.0045,-0.0019,0.0012,0.1223,-0.001019,50.03,12.78,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4300,90007710,,8月,4300.0,4.3,put,0.5368,0.5282,0.5393,5.0,1.0,538.0,3351.0,202.0,2382226.0,0.4155,0.4069,0.5368,0.4,0.004836999999999999,-0.6883,0.522,0.005,-0.0021,-0.0042,0.535,0.001019,7.19,-4.95,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4400,90007702,,8月,4400.0,4.4,call,0.0619,0.0614,0.0623,3.0,5.0,10169.0,11173.0,1410.0,9443672.0,0.1014,0.095,0.1292,0.0613,0.003936,0.2116,0.5251,0.0041,-0.0018,0.001,0.0994,-0.0012230000000000001,62.39,13.2,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4400,90007711,,8月,4400.0,4.4,put,0.6137,0.6116,0.627,5.0,1.0,523.0,1598.0,362.0,2801189.0,0.4911,0.4779,0.6138,0.477,0.004849,-0.7324,0.4847,0.0046,-0.0019,-0.0045,0.6114,0.0012230000000000001,6.29,-4.61,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4500,90007703,,8月,4500.0,4.5,call,0.0499,0.0488,0.0495,5.0,13.0,14788.0,14179.0,5439.0,11563046.0,0.079,0.0809,0.1065,0.0495,0.004028,0.1754,0.4576,0.0036,-0.0016,0.0008,0.0802,-0.001418,77.39,13.57,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4500,90007712,,8月,4500.0,4.5,put,0.6756,0.6979,0.7146,1.0,1.0,134.0,658.0,111.0,806691.0,0.5684,0.5523,0.6756,0.55,0.004404999999999999,-0.7996,0.4543,0.0039,-0.0013,-0.0049,0.6916,0.001418,5.72,-4.57,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4600,90007704,,8月,4600.0,4.6,call,0.0401,0.0401,0.0402,40.0,1.0,8510.0,9690.0,2503.0,5447151.0,0.0637,0.0639,0.0885,0.04,0.004109000000000001,0.1447,0.3956,0.0032,-0.0014,0.0007,0.0643,-0.001604,96.31,13.94,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4600,90007713,,8月,4600.0,4.6,put,0.6718,0.7879,0.8048,1.0,1.0,32.0,206.0,31.0,216219.0,0.6469,0.6673,0.6783,0.6673,1e-06,-0.8115,0.4017,0.0038,-0.0014,-0.0051,0.7751,0.001604,5.75,-4.67,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4700,90007705,,8月,4700.0,4.7,call,0.0324,0.0327,0.0329,1.0,5.0,9087.0,8972.0,2409.0,4983330.0,0.05,0.0504,0.0739,0.0322,0.004192,0.1196,0.34,0.0028,-0.0013,0.0006,0.0512,-0.0017829999999999999,119.2,14.26,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4700,90007714,,8月,4700.0,4.7,put,0.78,0.88,0.897,1.0,1.0,312.0,479.0,309.0,2298560.0,0.7381,0.7224,0.7884,0.7188,1e-06,-0.8431,0.3574,0.0034,-0.0012,-0.0054,0.8615,0.0017829999999999999,4.95,-4.17,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购8月4800,90007753,,8月,4800.0,4.8,call,0.027,0.0264,0.027,52.0,1.0,39587.0,25528.0,8396.0,18842006.0,0.0403,0.0409,0.0614,0.0264,0.004302,0.1007,0.2927,0.0025,-0.0012,0.0005,0.0405,-0.001954,143.04,14.4,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽8月4800,90007754,,8月,4800.0,4.8,put,0.9185,0.9738,0.9908,1.0,1.0,754.0,1155.0,742.0,6246525.0,0.8274,0.8274,0.9185,0.8065,0.0033649999999999995,-0.9527,0.2092,0.0014,0.0001,-0.006,0.9502,0.001954,4.2,-4.01,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月2850,90007323,,9月,2850.0,2.85,call,0.9914,0.9801,0.9971,1.0,1.0,90.0,749.0,46.0,961396.0,1.2084,1.1571,1.1915,0.988,1e-06,0.9516,0.1296,0.0018,-0.0008,0.0055,1.0554,0.003551,3.9,3.71,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月2850,90007324,,9月,2850.0,2.85,put,0.0175,0.0174,0.0175,101.0,17.0,75526.0,90572.0,7679.0,12045733.0,0.0164,0.0164,0.0176,0.0152,0.004436,-0.0496,0.1311,0.0018,-0.0005,-0.0004,0.0169,-0.003551,220.69,-10.95,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月2900,90007137,,9月,2900.0,2.9,call,0.9585,0.9185,0.9503,1.0,1.0,6.0,1528.0,3.0,63659.0,1.159,1.1337,1.1337,0.9585,1e-06,0.9422,0.1491,0.002,-0.0009,0.0055,1.0098,0.003317,4.03,3.8,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月2900,90007138,,9月,2900.0,2.9,put,0.021,0.0206,0.0211,5.0,1.0,12753.0,82777.0,3593.0,2380546.0,0.0191,0.0191,0.021,0.0178,0.004413,-0.0582,0.1496,0.0021,-0.0006,-0.0005,0.0207,-0.003317,183.9,-10.71,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月2950,90007069,,9月,2950.0,2.95,call,0.9104,0.8738,0.9048,1.0,1.0,6.0,1500.0,2.0,58890.0,1.1097,1.0886,1.0886,0.9088,1e-06,0.9317,0.1699,0.0023,-0.001,0.0055,0.9648,0.003092,4.24,3.95,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月2950,90007078,,9月,2950.0,2.95,put,0.0253,0.0253,0.0261,5.0,1.0,2197.0,13937.0,-278.0,497899.0,0.0232,0.0232,0.0256,0.0215,0.0044,-0.0683,0.1699,0.0023,-0.0006,-0.0006,0.0253,-0.003092,152.65,-10.42,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3000,90007070,,9月,3000.0,3.0,call,0.8489,0.8292,0.8597,1.0,1.0,62.0,2854.0,43.0,580921.0,1.0606,1.0399,1.0422,0.8489,1e-06,0.92,0.1917,0.0026,-0.0011,0.0055,0.9205,0.002873,4.55,4.19,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3000,90007079,,9月,3000.0,3.0,put,0.0303,0.0298,0.0304,5.0,1.0,1432.0,11899.0,202.0,376566.0,0.0265,0.0265,0.0304,0.0249,0.00439,-0.0796,0.1914,0.0026,-0.0007,-0.0007,0.0306,-0.002873,127.46,-10.15,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3100,90007071,,9月,3100.0,3.1,call,0.7667,0.7665,0.7701,5.0,1.0,108.0,855.0,97.0,981611.0,0.9631,0.9505,0.9505,0.7593,1e-06,0.8928,0.238,0.0033,-0.0013,0.0054,0.8345,0.002458,5.04,4.5,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3100,90007080,,9月,3100.0,3.1,put,0.0409,0.0404,0.0425,5.0,5.0,2346.0,5862.0,812.0,831442.0,0.0347,0.0347,0.0409,0.0323,0.0043170000000000005,-0.1035,0.2366,0.0032,-0.0008,-0.0009,0.0436,-0.002458,94.43,-9.78,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3200,90007072,,9月,3200.0,3.2,call,0.8056,0.6567,0.6846,1.0,1.0,30.0,731.0,27.0,252438.0,0.867,0.8388,0.87,0.8056,0.005632000000000001,0.815,0.2689,0.0047,-0.002,0.0049,0.7521,0.002069,4.79,3.91,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3200,90007081,,9月,3200.0,3.2,put,0.0562,0.055,0.0565,5.0,1.0,2294.0,6880.0,446.0,1105561.0,0.0457,0.0444,0.0565,0.0429,0.0042959999999999995,-0.1346,0.2862,0.0038,-0.001,-0.0012,0.0602,-0.002069,68.72,-9.25,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3300,90007073,,9月,3300.0,3.3,call,0.5953,0.5901,0.6035,1.0,1.0,341.0,1825.0,7.0,2359862.0,0.7731,0.75,0.7844,0.5953,0.001827,0.9793,0.1546,0.0009,-0.0005,0.0066,0.6739,0.001703,6.49,6.35,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3300,90007082,,9月,3300.0,3.3,put,0.0755,0.0752,0.0761,20.0,2.0,3953.0,8863.0,2028.0,2612083.0,0.0598,0.0586,0.0759,0.0557,0.004275999999999999,-0.1707,0.3366,0.0045,-0.0012,-0.0015,0.0811,-0.001703,51.15,-8.73,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF购9月3400,90007074,,9月,3400.0,3.4,call,0.5143,0.505,0.5276,2.0,1.0,123.0,942.0,37.0,732818.0,0.6821,0.6622,0.7059,0.5143,0.00242,0.9022,0.405,0.003,-0.0009,0.0062,0.6002,0.001359,7.51,6.77,
2026-07-10,ETF,创业板ETF易方达期权_.xls,创业板ETF易方达,创业板ETF沽9月3400,90007083,,9月,3400.0,3.4,put,0.1002,0.1019,0.1028,1.0,5.0,3256.0,7040.0,1132.0,2743719.0,0.0777,0.0753,0.1006,0.0737,0.0042780000000000006,-0.2123,0.3848,0.0051,-0.0013,-0.0019,0.1065,-0.001359,38.54,-8.18,
