underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,1623565131.4176717,283735756.1632088,665810.0,373277.0,1,4,near,0.5936685818039026,0.5936685818039026,0.30543908804596226,0.5936685818039026,0.30543908804596226,2.0,0.33971358302055776,-0.2882294937579403,0.5936685818039026,3.002,3.0,3.0,3.0,Positive Gamma,-0.0006662225183210468,near_month_pressure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
上证50ETF华夏,10月,2026-10-28,202610,rule_fourth_wednesday,medium,37.0,27.0,835314969.1981504,187578670.30097124,416782.0,200612.0,2,4,next,0.30543908804596226,0.5936685818039026,0.30543908804596226,0.5936685818039026,0.30543908804596226,2.0,0.33971358302055776,-0.2882294937579403,0.15271954402298113,3.002,3.0,3.0,3.0,Positive Gamma,-0.0006662225183210468,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,93.0,67.0,245344352.99873066,77124015.48996276,247607.0,74000.0,3,4,deferred,0.08971197476455432,0.5936685818039026,0.30543908804596226,0.5936685818039026,0.30543908804596226,2.0,0.33971358302055776,-0.2882294937579403,0.04485598738227716,3.002,3.0,2.7,3.0,Positive Gamma,-0.0006662225183210468,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,other_month
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,184.0,132.0,30576041.443410717,11210009.786310239,34444.0,8009.0,4,4,far,0.011180355385580938,0.5936685818039026,0.30543908804596226,0.5936685818039026,0.30543908804596226,2.0,0.33971358302055776,-0.2882294937579403,0.005590177692790469,3.002,3.1,2.8,3.0,Positive Gamma,-0.0006662225183210468,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,far_month
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,2607923874.8016233,507965175.63666415,589504.0,852604.0,1,4,near,0.6541296780672257,0.6541296780672257,0.2074370411165781,0.6541296780672257,0.2074370411165781,2.0,0.24076724007293526,-0.44669263695064754,0.6541296780672257,7.872,8.0,7.75,8.0,Positive Gamma,0.016260162601626105,front_month_concentrated,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
中证500ETF南方,10月,2026-10-28,202610,rule_fourth_wednesday,medium,37.0,27.0,827022576.9981543,89301354.19748351,346797.0,316400.0,2,4,next,0.2074370411165781,0.6541296780672257,0.2074370411165781,0.6541296780672257,0.2074370411165781,2.0,0.24076724007293526,-0.44669263695064754,0.10371852055828905,7.872,7.75,7.75,7.75,Positive Gamma,-0.015497967479674801,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,93.0,67.0,451382837.55945987,117245739.17380609,312393.0,101531.0,3,4,deferred,0.11321761078639614,0.6541296780672257,0.2074370411165781,0.6541296780672257,0.2074370411165781,2.0,0.24076724007293526,-0.44669263695064754,0.05660880539319807,7.872,8.25,6.5,7.75,Positive Gamma,-0.015497967479674801,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,other_month
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,184.0,132.0,100531362.65601024,33084315.40617216,71713.0,6034.0,4,4,far,0.025215670029800116,0.6541296780672257,0.2074370411165781,0.6541296780672257,0.2074370411165781,2.0,0.24076724007293526,-0.44669263695064754,0.012607835014900058,7.872,7.75,7.75,8.0,Positive Gamma,0.016260162601626105,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,far_month
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,247017400.25710246,39406805.9144623,193372.0,145871.0,1,4,near,0.5852371134361672,0.5852371134361672,0.18164016797320506,0.5852371134361672,0.18164016797320506,2.0,0.23685689011335104,-0.4035969454629622,0.5852371134361672,3.193,3.2,3.2,3.2,Positive Gamma,0.0021922956467272936,near_month_pressure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
中证500ETF嘉实,10月,2026-10-28,202610,rule_fourth_wednesday,medium,37.0,27.0,76666843.30999519,14579445.046636565,61430.0,30914.0,2,4,next,0.18164016797320506,0.5852371134361672,0.18164016797320506,0.5852371134361672,0.18164016797320506,2.0,0.23685689011335104,-0.4035969454629622,0.09082008398660253,3.193,3.2,3.2,3.2,Positive Gamma,0.0021922956467272936,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
中证500ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,93.0,67.0,77015141.97034235,36109390.174714,134663.0,58968.0,3,4,deferred,0.18246536207849115,0.5852371134361672,0.18164016797320506,0.5852371134361672,0.18164016797320506,2.0,0.23685689011335104,-0.4035969454629622,0.09123268103924558,3.193,3.1,3.1,3.1,Positive Gamma,-0.029126213592232997,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,other_month
中证500ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,184.0,132.0,21381501.99677997,6904401.549419951,33554.0,5479.0,4,4,far,0.050657356512136494,0.5852371134361672,0.18164016797320506,0.5852371134361672,0.18164016797320506,2.0,0.23685689011335104,-0.4035969454629622,0.025328678256068247,3.193,3.1,3.1,3.1,Positive Gamma,-0.029126213592232997,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,far_month
创业板ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,1533330626.8130898,216653987.403551,1073676.0,1232096.0,1,4,near,0.6781602891695694,0.6781602891695694,0.2362718274099599,0.6781602891695694,0.2362718274099599,2.0,0.2583809373338114,-0.4418884617596095,0.6781602891695694,3.418,3.4,3.4,3.4,Positive Gamma,-0.0052662375658280025,front_month_concentrated,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
创业板ETF易方达,10月,2026-10-28,202610,rule_fourth_wednesday,medium,37.0,27.0,534214159.9951477,86948124.98293543,466037.0,445110.0,2,4,next,0.2362718274099599,0.6781602891695694,0.2362718274099599,0.6781602891695694,0.2362718274099599,2.0,0.2583809373338114,-0.4418884617596095,0.11813591370497994,3.418,3.4,3.4,3.4,Positive Gamma,-0.0052662375658280025,normal_expiry_structure,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
创业板ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,93.0,67.0,171642860.34193084,31722305.742660675,330025.0,105701.0,3,4,deferred,0.0759140721302275,0.6781602891695694,0.2362718274099599,0.6781602891695694,0.2362718274099599,2.0,0.2583809373338114,-0.4418884617596095,0.03795703606511375,3.418,3.5,2.95,3.3,Positive Gamma,-0.03452311293153898,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,other_month
创业板ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,184.0,132.0,21827412.712310404,4292630.243870481,41908.0,9507.0,4,4,far,0.009653811290243244,0.6781602891695694,0.2362718274099599,0.6781602891695694,0.2362718274099599,2.0,0.2583809373338114,-0.4418884617596095,0.004826905645121622,3.418,3.5,2.95,3.4,Positive Gamma,-0.0052662375658280025,low_expiry_influence,expiry_week_concentrated,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,far_month
沪深300ETF华泰柏瑞,9月,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,1302607057.9721007,209190147.54877427,435136.0,386003.0,1,4,near,0.4632717805327693,0.4632717805327693,0.38450479214513955,0.4632717805327693,0.38450479214513955,2.0,0.4535449604730023,-0.07876698838762974,0.4632717805327693,4.608,4.6,4.6,4.6,Positive Gamma,-0.0017361111111111605,near_month_pressure,roll_in_progress,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,True,False,primary_analysis
沪深300ETF华泰柏瑞,10月,2026-10-28,202610,rule_fourth_wednesday,medium,37.0,27.0,1081133531.3719294,64999172.77691896,408854.0,264424.0,2,4,next,0.38450479214513955,0.4632717805327693,0.38450479214513955,0.4632717805327693,0.38450479214513955,2.0,0.4535449604730023,-0.07876698838762974,0.19225239607256978,4.608,4.7,4.4,4.6,Positive Gamma,-0.0017361111111111605,normal_expiry_structure,roll_in_progress,rule_estimate,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=2，换月接管未确认，仍使用前月,medium,2.0,False,False,next_month
