market_type,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,net_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,total_oi,total_volume,total_amount,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,expiry_structure_state,roll_state,expiry_date_quality,asset_class,option_product,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,price_wall_distance,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state
ETF,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,119.0,85.0,3.013,3.0,2.7,3.5,2.7,3.0,3.0,3.0,3.0,57357588.877666354,169748789.1397877,113553189.00872703,56195600.131060675,2.0206775751819657,0.6689484477866658,0.33105155221333415,172853.0,58658.0,,Positive Gamma,3.0,2.7,3.0,3.0,25934467.461200375,72471659.54438905,0.419367984919387,0.39962440804652216,0.0,0.0,0.0,True,2.8714654489249876,available,medium,,24.0,19.0,0.7916666666666666,2.8647150000000003,2.8760625,1.2564303097663788e-16,bs_spot_repricing_constant_iv,169748789.13978773,57357588.877666354,172853.0,58658.0,3.0,4.0,deferred,0.08431762951482491,0.17039273544255013,0.7360252460844008,0.17039273544255013,0.7360252460844008,0.0,0.8120152745033735,0.5656325106418507,0.042158814757412455,low_expiry_influence,next_month_takeover,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,210.0,150.0,3.013,3.1,2.8,3.1,2.8,3.1,3.1,3.1,3.1,5791958.609295639,18651126.89751404,12221542.753404837,6429584.1441092,1.900829428385698,0.6552710096586075,0.34472899034139226,21239.0,2726.0,,Positive Gamma,3.1,2.8,3.1,2.8,1160226.6268720175,6119252.855774144,0.355473238771305,0.38013105638326644,0.0,0.0,0.0,True,2.8302114868931385,available,medium,,20.0,17.0,0.85,2.8214349999999997,2.8323658333333332,4.694094785566165e-16,bs_spot_repricing_constant_iv,18651126.897514038,5791958.609295638,21239.0,2726.0,4.0,4.0,far,0.009264388958224182,0.17039273544255013,0.7360252460844008,0.17039273544255013,0.7360252460844008,0.0,0.8120152745033735,0.5656325106418507,0.004632194479112091,low_expiry_influence,next_month_takeover,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,0.0,0.0,3.013,3.1,3.0,3.1,2.95,3.0,3.0,,3.1,-70289781.41263059,343035740.9953466,136372979.79135802,206662761.20398864,0.6598817271039442,0.3975474374642728,0.6024525625357274,434509.0,366170.0,,Negative Gamma,3.0,3.0,3.1,3.0,-45688694.11763482,182709065.1930232,0.5643074000993514,0.7019205942662409,-0.10000000000000009,0.0,0.0,True,,unavailable,unavailable,insufficient_valid_contracts,22.0,0.0,0.0,,,,bs_spot_repricing_constant_iv,343035740.99534667,-70289781.41263059,434509.0,366170.0,1.0,4.0,near,0.17039273544255013,0.17039273544255013,0.7360252460844008,0.17039273544255013,0.7360252460844008,0.0,0.8120152745033735,0.5656325106418507,0.17039273544255013,normal_expiry_structure,next_month_takeover,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,28.0,20.0,3.013,3.0,3.0,3.1,2.9,3.0,3.1,3.1,3.0,175570891.99081123,1481770716.4926195,828670804.2417153,653099912.2509041,1.2688270028787898,0.5592436097017732,0.4407563902982267,911788.0,447798.0,,Positive Gamma,3.0,3.0,3.0,3.0,135309384.64647195,1008694290.2546612,0.5198594330900677,0.37965833878150557,0.0,0.0,0.0,True,2.9866151666088934,available,medium,,28.0,22.0,0.7857142857142857,2.9813016666666665,2.9928574999999995,1.0649097024371178e-15,bs_spot_repricing_constant_iv,1481770716.4926193,175570891.99081123,911788.0,447798.0,2.0,4.0,next,0.7360252460844008,0.17039273544255013,0.7360252460844008,0.17039273544255013,0.7360252460844008,0.0,0.8120152745033735,0.5656325106418507,0.3680126230422004,roll_migration_candidate,next_month_takeover,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,119.0,85.0,7.789,8.0,7.25,9.823,6.25,8.0,8.25,8.25,8.0,86817073.98385052,298367023.674691,192592048.82927078,105774974.84542026,1.8207713980620195,0.6454870463139838,0.35451295368601626,206005.0,104009.0,,Positive Gamma,7.75,7.25,7.75,7.75,26457289.002023675,109917611.37764296,0.38558582324341617,0.33818760593090824,-0.25,0.0,-0.25,True,7.082106660417368,available,medium,,54.0,44.0,0.8148148148148148,7.06212,7.0918875,1.5134148286081137e-13,bs_spot_repricing_constant_iv,298367023.674691,86817073.98385054,206005.0,104009.0,3.0,4.0,deferred,0.10254831750283423,0.18163719864525316,0.6901835014563394,0.18163719864525316,0.6901835014563394,0.0,0.7916576210864377,0.5085463028110863,0.051274158751417116,normal_expiry_structure,next_month_takeover,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,210.0,150.0,7.789,8.0,7.75,6.75,6.25,7.75,8.0,6.75,7.75,28213025.704458855,74574016.59480368,51393521.149631254,23180495.445172403,2.2171019282650635,0.6891612319727507,0.3108387680272491,55032.0,3492.0,,Positive Gamma,8.0,7.75,7.75,8.0,5810057.755814724,22376750.63427079,0.31993241869006683,0.2932840567697995,0.0,0.0,0.0,True,7.063807436365973,available,medium,,26.0,21.0,0.8076923076923077,7.062026666666667,7.092317222222222,3.8655452239715804e-16,bs_spot_repricing_constant_iv,74574016.59480366,28213025.70445886,55032.0,3492.0,4.0,4.0,far,0.025630982395573123,0.18163719864525316,0.6901835014563394,0.18163719864525316,0.6901835014563394,0.0,0.7916576210864377,0.5085463028110863,0.012815491197786561,low_expiry_influence,next_month_takeover,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,0.0,0.0,7.789,7.859,7.75,8.5,7.5,7.75,7.75,7.613,8.0,-134704038.9489259,528478200.98945045,196887081.0202622,331591119.96918815,0.5937646371186213,0.3725547821114243,0.6274452178885755,353262.0,771688.0,,Negative Gamma,7.859,7.75,8.0,7.75,-70361389.07238834,325714579.27837473,0.5297149039508959,0.6991508277296555,0.0,0.0,0.0,True,,unavailable,unavailable,insufficient_valid_contracts,52.0,0.0,0.0,,,,bs_spot_repricing_constant_iv,528478200.9894504,-134704038.9489259,353262.0,771688.0,1.0,4.0,near,0.18163719864525316,0.18163719864525316,0.6901835014563394,0.18163719864525316,0.6901835014563394,0.0,0.7916576210864377,0.5085463028110863,0.18163719864525316,normal_expiry_structure,next_month_takeover,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,28.0,20.0,7.789,8.0,7.75,8.0,6.631,7.75,8.0,8.25,7.75,188399178.18084666,2008107028.3109553,1098253103.2459009,909853925.0650542,1.207065302452123,0.5469096456326114,0.4530903543673885,875835.0,725931.0,,Positive Gamma,7.75,7.75,7.75,7.75,217835415.17020005,1495084044.6411865,0.5667543156441077,0.34603232073465834,-0.25,0.0,0.0,True,7.6549365650569,available,medium,,58.0,46.0,0.7931034482758621,7.6375472222222225,7.667837777777778,7.542127932958003e-15,bs_spot_repricing_constant_iv,2008107028.3109553,188399178.18084672,875835.0,725931.0,2.0,4.0,next,0.6901835014563394,0.18163719864525316,0.6901835014563394,0.18163719864525316,0.6901835014563394,0.0,0.7916576210864377,0.5085463028110863,0.3450917507281697,roll_migration_candidate,next_month_takeover,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,119.0,85.0,3.162,3.1,2.85,4.1,2.85,3.1,3.1,3.1,3.2,15065905.36237416,45415792.18623384,30240848.774304,15174943.411929838,1.99281459926434,0.6658663719945068,0.3341336280054931,75264.0,17797.0,,Positive Gamma,3.1,2.8,3.2,3.2,4008391.792620834,13294589.031089935,0.337146673401446,0.36621465735516956,0.0,-0.050000000000000266,0.0,True,2.8594663905866726,available,medium,,34.0,29.0,0.8529411764705882,2.859183333333333,2.8714399999999998,9.220148058236531e-16,bs_spot_repricing_constant_iv,45415792.18623384,15065905.36237416,75264.0,17797.0,3.0,4.0,deferred,0.14611506133652757,0.28886235632642054,0.5199466656078975,0.28886235632642054,0.5199466656078975,0.0,0.6428546807804049,0.23108430928147694,0.07305753066826379,normal_expiry_structure,next_month_takeover,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,210.0,150.0,3.162,3.1,2.85,3.1,2.85,3.1,3.1,3.1,3.1,4373258.72089392,14010591.70799856,9191925.21444624,4818666.49355232,1.9075661755686175,0.6560697368119454,0.34393026318805453,23049.0,3242.0,,Positive Gamma,3.1,2.85,3.1,3.1,978429.6158007779,3722237.395295437,0.2975995758445338,0.397964697006706,0.0,0.0,0.0,True,2.901640692543096,available,medium,,26.0,20.0,0.7692307692307693,2.8959533333333334,2.90821,4.72107449012597e-15,bs_spot_repricing_constant_iv,14010591.707998559,4373258.7208939195,23049.0,3242.0,4.0,4.0,far,0.04507591672915432,0.28886235632642054,0.5199466656078975,0.28886235632642054,0.5199466656078975,0.0,0.6428546807804049,0.23108430928147694,0.02253795836457716,low_expiry_influence,next_month_takeover,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
