trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,change,pct_change,turnover_rate,amount,market_value
2026-07-24,SH510050,上证50ETF华夏,上证50ETF华夏,3.05,3.084,3.07,-0.034,-0.011000000000000001,0.1216,2916298800.0,23880789000.0
2026-07-24,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.701,4.787,4.75,-0.086,-0.018000000000000002,0.042699999999999995,4844479600.0,112950399000.0
2026-07-24,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.901,4.986,4.943,-0.085,-0.017,0.0359,1094611770.0,30348054000.0
2026-07-24,SH510500,中证500ETF南方,中证500ETF南方,7.545,7.737,7.651,-0.192,-0.0248,0.0594,2593796800.0,43261284000.0
2026-07-24,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.056,3.13,3.09,-0.074,-0.0236,0.1097,954199610.0,8629156200.0
2026-07-24,SZ159915,创业板ETF易方达,创业板ETF易方达,3.508,3.597,3.536,-0.089,-0.024700000000000003,0.1094,6442931200.0,58301048000.0
2026-07-24,SZ159901,深证100ETF易方达,深证100ETF易方达,3.674,3.758,3.717,-0.084,-0.022400000000000003,0.11130000000000001,398322980.0,3533414100.0
2026-07-24,SH588000,科创50ETF华夏,科创50ETF华夏,1.885,1.888,1.851,-0.003,-0.0016,0.10289999999999999,8981897900.0,86984585000.0
2026-07-24,SH588080,科创50ETF易方达,科创50ETF易方达,1.826,1.834,1.791,-0.008,-0.0044,0.0453,1899286700.0,41701509000.0
