trade_date,underlying,contract_month,wall_type,strike,underlying_price,distance_to_spot,metric_value,metric_concentration,oi_rank,volume_rank,proximity_score,confidence_score,confidence_label
2026-07-21,上证50ETF华夏,12月,call_wall,3.0,3.079,-0.02565768106528099,10934284.529269023,0.24133513921469346,1.0,0.6666666666666666,0.7434231893471901,0.5701142910486905,medium
2026-07-21,上证50ETF华夏,12月,put_wall,2.8,3.079,-0.09061383566092895,4891519.948770001,0.2018637812937912,0.9166666666666666,1.0,0.09386164339071046,0.4840846147574793,medium
2026-07-21,上证50ETF华夏,12月,price_wall,3.0,3.079,-0.02565768106528099,12807513.789182022,0.18417674512457577,1.0,0.6666666666666666,0.7434231893471901,0.5443930137081375,medium
2026-07-21,上证50ETF华夏,7月,call_wall,3.1,3.079,0.006820396232543047,686869181.2918574,0.8442818981544117,1.0,0.9166666666666666,0.9317960376745695,0.9071962598206706,high
2026-07-21,上证50ETF华夏,7月,put_wall,3.1,3.079,0.006820396232543047,133169290.69217966,0.5843870131402236,1.0,0.9166666666666666,0.9317960376745695,0.7902435615642861,high
2026-07-21,上证50ETF华夏,7月,price_wall,3.1,3.079,0.006820396232543047,820038471.984037,0.7874136348217217,1.0,0.9166666666666666,0.9317960376745695,0.8816055413209601,high
2026-07-21,上证50ETF华夏,8月,call_wall,3.1,3.079,0.006820396232543047,216270353.65238854,0.3805169840970406,0.9090909090909091,0.9090909090909091,0.9317960376745695,0.6746384121312173,medium
2026-07-21,上证50ETF华夏,8月,put_wall,3.0,3.079,-0.02565768106528099,80088325.13291281,0.30662757722695183,1.0,1.0,0.7434231893471901,0.6494958881542068,medium
2026-07-21,上证50ETF华夏,8月,price_wall,3.1,3.079,0.006820396232543047,254635108.59012875,0.30695565725522156,0.9090909090909091,0.9090909090909091,0.9317960376745695,0.6415358150523988,medium
2026-07-21,上证50ETF华夏,9月,call_wall,3.1,3.079,0.006820396232543047,51408638.817355946,0.19590343967500046,0.7857142857142857,0.42857142857142855,0.9317960376745695,0.4886402392192214,medium
2026-07-21,上证50ETF华夏,9月,put_wall,2.65,3.079,-0.13933095160766495,15236824.597407922,0.1265568880039017,0.9285714285714286,0.9285714285714286,0.0,0.4283791710303272,low
2026-07-21,上证50ETF华夏,9月,price_wall,3.2,3.079,0.03929847353036697,55668607.10486508,0.14541972381460602,0.8571428571428571,0.8571428571428571,0.6070152646963303,0.4993483082781651,medium
2026-07-21,中证500ETF南方,12月,call_wall,8.35,7.792,0.07161190965092401,7370086.251852801,0.10350517242771536,0.8846153846153846,0.5,0.2838809034907599,0.38531330926993207,low
2026-07-21,中证500ETF南方,12月,put_wall,7.613,7.792,-0.02297227926078016,5135522.8899020795,0.10627211735142178,0.9615384615384616,0.9615384615384616,0.7702772073921984,0.5479794185323542,medium
2026-07-21,中证500ETF南方,12月,price_wall,7.613,7.792,-0.02297227926078016,10748547.04505856,0.08992396856827027,0.9615384615384616,0.9615384615384616,0.7702772073921984,0.540622751579936,medium
2026-07-21,中证500ETF南方,7月,call_wall,8.0,7.792,0.026694045174538106,202633863.3677696,0.2625747799103722,0.9615384615384616,0.8461538461538461,0.7330595482546189,0.5954252755055527,medium
2026-07-21,中证500ETF南方,7月,put_wall,7.75,7.792,-0.005390143737166286,91667439.29397248,0.20833102769313536,0.8461538461538461,0.9615384615384616,0.9460985626283371,0.5914329776253923,medium
2026-07-21,中证500ETF南方,7月,price_wall,7.75,7.792,-0.005390143737166286,282968665.6697139,0.23352504701581644,0.8461538461538461,0.9615384615384616,0.9460985626283371,0.6027702863205987,medium
2026-07-21,中证500ETF南方,8月,call_wall,7.75,7.792,-0.005390143737166286,84738011.0708736,0.13128447243262364,0.96,0.92,0.9460985626283371,0.5789927969889312,medium
2026-07-21,中证500ETF南方,8月,put_wall,7.5,7.792,-0.03747433264887057,74317989.46209793,0.15061346468274525,1.0,1.0,0.6252566735112943,0.5615645601339295,medium
2026-07-21,中证500ETF南方,8月,price_wall,7.5,7.792,-0.03747433264887057,153496561.24121088,0.1347774973645373,1.0,1.0,0.6252566735112943,0.5544383748407359,medium
2026-07-21,中证500ETF南方,9月,call_wall,8.35,7.792,0.07161190965092401,19690045.1165696,0.09296110255668502,0.8571428571428571,0.32142857142857145,0.2838809034907599,0.34691463167412223,low
2026-07-21,中证500ETF南方,9月,put_wall,6.631,7.792,-0.1489989733059548,78949947.23821567,0.23977038987832566,0.9642857142857143,0.8571428571428571,0.0,0.47753953258810367,medium
2026-07-21,中证500ETF南方,9月,price_wall,8.104,7.792,0.040041067761806826,34755310.822684154,0.06423290722275754,0.75,0.25,0.5995893223819317,0.34384320660753065,low
2026-07-21,中证500ETF嘉实,12月,call_wall,3.0,3.159,-0.05033238366571691,3526887.3705081893,0.18739363762683178,1.0,0.8,0.49667616334283093,0.5288285614334989,medium
2026-07-21,中证500ETF嘉实,12月,put_wall,2.9,3.159,-0.08198797087685972,1664334.505899,0.15225663293273753,0.9375,0.6666666666666666,0.18012029123140283,0.42990852850444233,low
2026-07-21,中证500ETF嘉实,12月,price_wall,3.2,3.159,0.012978790756568603,2593113.3736513196,0.08715803828829746,0.75,0.4666666666666667,0.870212092434314,0.42725293109488094,low
2026-07-21,中证500ETF嘉实,7月,call_wall,3.2,3.159,0.012978790756568603,84030465.70574017,0.6308951567208784,0.875,0.8125,0.870212092434314,0.7550596343895423,high
2026-07-21,中证500ETF嘉实,7月,put_wall,3.1,3.159,-0.018676796454574096,16592672.265928198,0.29023475644157803,0.5625,0.9375,0.813232035454259,0.533840445716849,medium
2026-07-21,中证500ETF嘉实,7月,price_wall,3.2,3.159,0.012978790756568603,97931095.19540916,0.5144459237787119,0.875,0.8125,0.870212092434314,0.7026574795655675,high
2026-07-21,中证500ETF嘉实,8月,call_wall,3.4,3.159,0.076289965178854,14224583.695402078,0.2173452626025247,1.0,0.8125,0.23710034821145998,0.5052454204028551,medium
2026-07-21,中证500ETF嘉实,8月,put_wall,3.1,3.159,-0.018676796454574096,4898162.82610044,0.16401714270743892,0.75,1.0,0.813232035454259,0.5332925195364864,medium
2026-07-21,中证500ETF嘉实,8月,price_wall,3.3,3.159,0.044634377967711414,15111210.080210397,0.1585468858605454,0.9375,0.6875,0.5536562203228859,0.4918945316856783,medium
2026-07-21,中证500ETF嘉实,9月,call_wall,3.9,3.159,0.23456790123456805,4221181.974882599,0.12208985976305485,0.9375,0.9375,0.0,0.4299404368933747,low
2026-07-21,中证500ETF嘉实,9月,put_wall,2.8,3.159,-0.11364355808800253,6707088.3319221595,0.24824217948317961,1.0,0.875,0.0,0.49295898076743083,medium
2026-07-21,中证500ETF嘉实,9月,price_wall,3.3,3.159,0.044634377967711414,6127044.519860549,0.09947677591945327,0.8125,0.8125,0.5536562203228859,0.4528129822121868,medium
2026-07-21,创业板ETF易方达,12月,call_wall,3.9,3.709,0.051496360204907,2717470.0027142,0.10863816339137274,0.8333333333333334,0.6666666666666666,0.48503639795093,0.4299759665520906,low
2026-07-21,创业板ETF易方达,12月,put_wall,3.2,3.709,-0.13723375572930707,3985220.10430583,0.24194750662345277,1.0,0.9444444444444444,0.0,0.5005430446472203,medium
2026-07-21,创业板ETF易方达,12月,price_wall,3.7,3.709,-0.002426530062011323,2947409.34889214,0.0710469438436579,0.6666666666666666,0.7777777777777778,0.9757346993798868,0.46166466296996234,medium
2026-07-21,创业板ETF易方达,7月,call_wall,3.7,3.709,-0.002426530062011323,204448561.3024995,0.3458185846232193,1.0,0.8888888888888888,0.9757346993798868,0.685311901320765,medium
2026-07-21,创业板ETF易方达,7月,put_wall,3.7,3.709,-0.002426530062011323,151117152.75331247,0.3454745814061968,1.0,0.8888888888888888,0.9757346993798868,0.6851570998731049,medium
2026-07-21,创业板ETF易方达,7月,price_wall,3.7,3.709,-0.002426530062011323,355565714.055812,0.34567229791518406,1.0,0.8888888888888888,0.9757346993798868,0.6852460723021492,medium
2026-07-21,创业板ETF易方达,8月,call_wall,3.8,3.709,0.024534915071447783,42778809.7400112,0.12753474900029635,0.8333333333333334,0.7777777777777778,0.7546508492855222,0.49558826444296167,medium
2026-07-21,创业板ETF易方达,8月,put_wall,3.5,3.709,-0.056349420328929645,48811011.73367094,0.1869732225473526,1.0,1.0,0.43650579671070355,0.5496138196529142,medium
2026-07-21,创业板ETF易方达,8月,price_wall,3.6,3.709,-0.029387975195470428,78106968.034388,0.1309448544354977,0.9444444444444444,0.9444444444444444,0.7061202480452957,0.5426209994805461,medium
2026-07-21,创业板ETF易方达,9月,call_wall,3.9,3.709,0.051496360204907,24535871.4670324,0.20263863354558959,0.9090909090909091,0.8636363636363636,0.48503639795093,0.5207610266063366,medium
2026-07-21,创业板ETF易方达,9月,put_wall,2.9,3.709,-0.2181180911296846,26857700.42472108,0.20326378238023401,0.9545454545454546,0.9090909090909091,0.0,0.4664687020711053,medium
2026-07-21,创业板ETF易方达,9月,price_wall,3.8,3.709,0.024534915071447783,16309482.980876964,0.06440984009273082,0.8181818181818182,0.45454545454545453,0.7546508492855222,0.4149093281618299,low
2026-07-21,沪深300ETF华泰柏瑞,12月,call_wall,5.0,4.787,0.044495508669312844,11973976.929717598,0.19712730584314495,1.0,0.8461538461538461,0.5550449133068716,0.5488871015485228,medium
2026-07-21,沪深300ETF华泰柏瑞,12月,put_wall,4.4,4.787,-0.08084395237100472,4425313.4004268795,0.1492164932432846,0.6923076923076923,0.38461538461538464,0.19156047628995276,0.32665072417220176,low
2026-07-21,沪深300ETF华泰柏瑞,12月,price_wall,5.0,4.787,0.044495508669312844,14988856.471958868,0.16580711788381142,1.0,0.8461538461538461,0.5550449133068716,0.5347930169668228,medium
