underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,9月,2.65,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,1729.9350896400001,-3306372.8432408203,-3304642.9081511805,3308102.77833046,1563.0,25442.0,27005.0,179.0,1007.0,1186.0,0.12825,0.4952,0.07105,971.8737092042237,-542179.8018512429,-541207.9281420386,543151.6755604472,-130668.85212835,-3173974.05602283,1719.1738864093809,0.3628890131214777,0.7715107161526398,0.0770517871039384,-0.006973092001993736,0.5947186616618783,False
上证50ETF华夏,9月,2.7,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,12669.957527920002,-4881275.828240041,-4868605.870712121,4893945.78576796,1561.0,20844.0,22405.0,73.0,874.0,947.0,0.1245,0.49075,0.13135,6677.438071326391,-156966.34728662888,-150288.9092153025,163643.78535795526,-204081.98098278005,-4664523.889729341,966.3888584274591,0.27959303339634006,0.7559538274605102,0.04434771293318193,-0.0026396017517308443,0.6275087699365156,False
上证50ETF华夏,9月,2.75,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,76624.06030440002,-4913063.52386271,-4836439.463558311,4989687.58416711,1720.0,14727.0,16447.0,120.0,2092.0,2212.0,0.112,0.4869,0.20500000000000002,40522.21531350272,-1261776.930804206,-1221254.7154907032,1302299.1461177089,-692564.70040676,-4143874.76315155,686.9140279497609,0.39283266867406175,0.7525846702317291,0.10590972758467679,-0.026316175532784404,0.6455713052856882,False
上证50ETF华夏,9月,2.8,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,665218.1491912801,-11083319.742775772,-10418101.593584491,11748537.891967053,3676.0,20601.0,24277.0,1773.0,4348.0,6121.0,0.10344999999999999,0.47635000000000005,0.38975000000000004,450045.7303108077,-2242564.763032357,-1792519.0327215495,2692610.493343165,-2018373.6345620207,-8399727.959022472,276.8244653445463,0.4394377404096183,0.4550706033376123,0.3466877261575827,0.005043080992873119,0.7833361097488946,False
上证50ETF华夏,9月,2.85,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,2077748.88803214,-22656344.116900634,-20578595.228868496,24734093.004932772,3774.0,26596.0,30370.0,2117.0,9620.0,11737.0,0.093,0.45545,0.76025,1434243.0961665364,-10859894.841717387,-9425651.74555085,12294137.937883923,-7029493.561274428,-13549101.667594066,224.65150459393237,0.5848091610919639,0.4516389038151531,0.4613259119177745,-0.0793921628452013,0.8655062697701257,False
上证50ETF华夏,9月,2.9,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,19021690.541668497,-74892384.30386126,-55870693.76219276,93914074.84552976,14925.0,52675.0,67600.0,11450.0,22168.0,33618.0,0.08685,0.40525,1.4616500000000001,15435639.473283214,-38536872.31319924,-23101232.83991602,53972511.78648245,-16925216.00095781,-38945477.76123496,90.94602209437963,0.6630194947596264,0.48085380809405004,0.5940069911334873,-0.08177080859881328,0.9496183166567389,True
上证50ETF华夏,9月,2.95,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,43372850.66393736,-95571213.57300036,-52198362.909063,138944064.2369377,24852.0,43205.0,68057.0,26495.0,46277.0,72772.0,0.1257,0.3701,2.14525,32058525.67983551,-73450837.25422096,-41392311.57438545,105509362.93405648,-52198362.909063,0.0,158.27240066595874,0.7538418495821756,0.6647413593133844,1.0686071304883853,-0.0878894675162041,0.9637194890170069,True
上证50ETF华夏,9月,3.0,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,310497326.51495296,-222728642.7000828,87768683.81487015,533225969.2150358,78708.0,75421.0,154129.0,97884.0,89338.0,187222.0,0.13605,0.18894999999999998,3.7394499999999997,287630671.69944525,-171862463.6200489,115768208.07939634,459493135.3194941,87768683.81487015,0.0,54.917979640795885,0.8489886932104402,0.7126607255703582,1.2140794522728875,-0.029002177626749514,0.9938983520010382,True
上证50ETF华夏,9月,3.1,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,389295113.1628622,-83517933.35566474,305777179.80719745,472813046.5185269,114173.0,30874.0,145047.0,118119.0,53299.0,171418.0,0.15134999999999998,-0.19264999999999996,3.31485,237668316.90527168,-63648926.33949572,174019390.56577596,301317243.2447674,305777179.80719745,0.0,168.63850965417436,0.6863041455476886,0.5896675054202472,1.3804504504991122,0.020536035429185945,0.9899133017596125,True
上证50ETF华夏,9月,3.2,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,19.0,13.0,110937562.52276972,-12949032.693100603,97988529.82966912,123886595.21587032,90797.0,8570.0,99367.0,28952.0,7663.0,36615.0,0.1804,-0.37944999999999995,1.4814500000000002,15162777.907378023,-7220375.700993658,7942402.206384365,22383153.608371682,23795542.89796982,74192986.93169929,604.4372658545882,0.34713905188359034,0.7783546478335559,0.6065154275127884,0.04261989590432313,0.960089853384651,False
