underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.3297069442474717,0.2217672394388347,0.33059376713630406,0.33059376713630406,0.06129104312437254,0.007354096006975555,0.005833564401816889,0.2032107638888889,0.1392,0.20620000000000002,117966470.0,64320618.0,2026-08-13
上证50ETF华夏,3月,0.36107524112601086,0.15415751030594743,0.22923841126927158,0.22923841126927158,0.0747594397026272,0.0038096642579757167,0.0035376270609688257,0.21629840848806364,0.1355,0.21359999999999998,14482024.0,11554824.0,2026-08-13
上证50ETF华夏,8月,0.18114544791286677,0.21615682878101508,0.2674790117615799,0.2674790117615799,0.04700336923546135,0.08556053855659898,0.002412979760094138,0.14573924050632914,0.1303,0.1567,185358372.0,55033770.0,2026-08-13
上证50ETF华夏,9月,0.26418789107978125,0.15159524342331543,0.26125721046613276,0.26125721046613276,0.049416635236720324,0.027308862016479786,0.0019057964429540935,0.15784220779220778,0.1396,0.1813,237454006.0,87045663.0,2026-08-13
中证500ETF南方,12月,0.4204505575366502,0.12186665429169961,0.3046549770393448,0.3046549770393448,0.03355201260152787,0.007661048222847625,-0.0010861851757994173,0.2994406779661017,0.19149999999999998,0.31739999999999996,657591372.0,288872219.0,2026-08-13
中证500ETF南方,3月,0.4934437532647529,0.38019622485647286,0.38646757227914735,0.38646757227914735,0.03212869165578023,0.003683447137679853,0.006030894233113354,0.330736783919598,0.1704,0.3336,249896606.0,111131227.0,2026-08-13
中证500ETF南方,8月,0.2292625950632025,0.10774561216999375,0.11557815421916723,0.11557815421916723,0.025675688737353222,0.07309746110483256,0.0003093271970530575,0.23684631147540983,0.21239999999999998,0.2667,1087253249.0,353756158.0,2026-08-13
中证500ETF南方,9月,0.3670339598050976,0.026227224288855464,0.11900806136617494,0.11900806136617494,0.0369123988872394,0.02549515168560955,-0.0008937234570632346,0.25065800464037125,0.2104,0.3024,777416095.0,367818247.0,2026-08-13
中证500ETF嘉实,12月,0.3239308759572053,0.28929900359404714,0.30351201698233043,0.30351201698233043,0.040022308056662,0.008562390581849039,0.004041058614270976,0.3148819935691319,0.19690000000000002,0.2989,94656385.0,43870692.0,2026-08-13
中证500ETF嘉实,3月,0.5211605415860735,0.3502058332020659,0.35470613506113674,0.35470613506113674,0.03618468062103445,0.0035539953781576136,0.0071281451744719185,0.323125,0.1734,0.3418,43713195.0,24933347.0,2026-08-13
中证500ETF嘉实,8月,0.3603884564807905,0.19670231891249945,0.2980454500651259,0.2980454500651259,0.023398828765008744,0.0820541322345962,0.0008493829384006488,0.23946382978723404,0.2003,0.2866,89636837.0,23437089.0,2026-08-13
中证500ETF嘉实,9月,0.3608004948158275,0.09910362330771427,0.3125165600876328,0.3125165600876328,0.03018068284951439,0.026922290621158668,-8.925821844055341e-05,0.285753488372093,0.20190000000000002,0.305,111003784.0,39297882.0,2026-08-13
创业板ETF易方达,12月,0.2611857809807639,0.13200369367624096,0.3071098453602737,0.3071098453602737,0.03483647420753932,0.007013804801561388,-0.0008615056309953,0.3752118497109827,0.2895,0.3875,294052634.0,184037343.0,2026-08-13
创业板ETF易方达,3月,0.34605435888672254,0.29581803272843954,0.22758321503316672,0.22758321503316672,0.033286536986664284,0.003278695928849234,0.0031942726412563503,0.37190688888888884,0.2718,0.40049999999999997,58355695.0,45166738.0,2026-08-13
创业板ETF易方达,8月,0.146854213447443,0.016310914460210334,0.09981528817169594,0.09981528817169594,0.021150990059722184,0.0655090655924478,-0.0003046153670199474,0.3248119266055046,0.3146,0.36229999999999996,797934137.0,312572677.0,2026-08-13
