underlying,contract_month,strike,underlying_price,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,12月,2.7,3.022,534144.92513464,-6673426.9742877595,-6139282.049153119,7207571.8994224,1033.0,12954.0,13987.0,185.0,9293.0,9478.0,0.001148,0.33525000000000005,0.56515,140890.3701163722,-4674893.667112811,-4534003.296996438,4815784.037229183,-4691753.65458012,-1447528.394573,73.7217386401903,0.6869841998892254,0.6706387770356974,0.44823731033677733,0.05644972352638497,0.6851948177219485,False
上证50ETF华夏,12月,2.75,3.022,361089.92414987995,-2778345.6527724797,-2417255.7286225995,3139435.57692236,621.0,4816.0,5437.0,112.0,1581.0,1693.0,0.001148,0.302,0.6342000000000001,63884.04402831192,-1468139.8887827813,-1404255.8447544693,1532023.9328110933,-846953.23287332,-1570302.4957492799,143.70087149692367,0.586766302444021,0.6040776222058464,0.2543174991038995,0.1203391118008825,0.4600066842373778,False
上证50ETF华夏,12月,2.8,3.022,1124645.5871097199,-5639447.6837567985,-4514802.096647078,6764093.270866519,1751.0,8880.0,10631.0,186.0,1743.0,1929.0,0.0011475,0.2657,0.69935,153389.86494073458,-2899986.504104081,-2746596.6391633465,3053376.3690448157,-987466.6362705597,-3527335.4603765192,206.10438482914253,0.4956182517489539,0.6180910905461803,0.15125439903066973,0.09002254801769546,0.600204611363733,False
上证50ETF华夏,12月,2.85,3.022,735807.4322493998,-2877941.6008815994,-2142134.1686321995,3613749.033130999,1055.0,4213.0,5268.0,151.0,1693.0,1844.0,0.001158,0.22599999999999998,0.75585,16681.165426615153,-1715924.5062376005,-1699243.3408109853,1732605.6716642156,-1051190.2785525199,-1090943.8900796797,109.92945680457682,0.6210523094324555,0.46857503633288067,0.2724896871902923,-0.004715021601861082,0.4782407022317855,False
上证50ETF华夏,12月,2.9,3.022,2185181.319189119,-1358647.58994108,826533.7292480392,3543828.909130199,1904.0,1893.0,3797.0,589.0,429.0,1018.0,0.001565,0.28535,1.0213,72364.50507245457,-717441.2984924525,-645076.7934199979,789805.803564907,368080.38402767974,458453.3452203595,98.51218139353401,0.6283848839253784,0.4570556091288976,0.26798657260051406,0.025526658110927775,0.43604900296661603,True
上证50ETF华夏,12月,2.95,3.022,2070227.7293613995,-1301345.9104079197,768881.8189534799,3371573.6397693194,1337.0,1751.0,3088.0,203.0,163.0,366.0,0.0016505,0.20675000000000002,1.25465,0.0,-615370.3506958585,-615370.3506958585,615370.3506958585,193185.9181156399,575695.9008378398,96.92275535869848,0.5714462204695753,0.42239288601455127,0.1224610618913351,-0.004567140628399273,0.3815368715924438,True
上证50ETF华夏,12月,3.0,3.022,12628039.785929117,-2178653.0543265594,10449386.731602557,14806692.840255678,8218.0,2877.0,11095.0,649.0,732.0,1381.0,0.0017785000000000001,0.12384999999999999,1.2559,0.0,-1008034.5132732338,-1008034.5132732338,1008034.5132732338,442955.6111971998,10006431.120405357,56.5034382442951,0.5548115199009345,0.41486486486486485,0.16670234290759292,-0.0036412264298056694,0.6637939661328556,True
上证50ETF华夏,12月,3.1,3.022,9011701.054310238,-2026780.7586549595,6984920.2956552785,11038481.812965197,6292.0,2779.0,9071.0,1942.0,928.0,2870.0,0.0019505,-0.0006000000000000172,1.1834500000000001,0.0,-999828.7286794719,-999828.7286794719,999828.7286794719,2104615.4585895194,4880304.837065758,66.50977862818607,0.6753079708983376,0.3774928774928774,0.32128948450221634,0.004342233722137869,0.6540596301952288,True
上证50ETF华夏,12月,3.2,3.022,10514019.786641238,-1980020.7054029997,8533999.081238238,12494040.492044238,8741.0,3005.0,11746.0,2353.0,402.0,2755.0,0.002154,-0.09630000000000002,1.0192999999999999,0.0,-781002.5863955428,-781002.5863955428,781002.5863955428,2565399.9616757194,5968599.119562519,95.74614713690389,0.553996723556102,0.34369572768322343,0.20148410316406262,-0.005550494568361316,0.6828200197136751,False
上证50ETF华夏,12月,3.3,3.022,6182973.861755599,-1777472.9866141197,4405500.875141479,7960446.848369719,6305.0,2889.0,9194.0,2150.0,450.0,2600.0,0.0022554999999999997,-0.17514999999999997,0.87375,0.0,-741561.5729507495,-741561.5729507495,741561.5729507495,1831524.232442,2573976.6426994796,151.55641109911232,0.4892184716026169,0.35809497361843934,0.24838122342698893,0.13146510056430707,0.6199610269762396,False
上证50ETF华夏,12月,3.4,3.022,2796669.7992688003,-996653.5498751998,1800016.2493936005,3793323.349144,3640.0,1856.0,5496.0,597.0,40.0,637.0,0.002472,-0.2279,0.71465,0.0,-361841.30984620965,-361841.30984620965,361841.30984620965,437204.97734724,1362811.2720463607,209.17293420376052,0.46977419526677555,0.34386042402826855,0.09278135657446002,0.010057851369455105,0.4521251169335892,False
上证50ETF华夏,12月,3.5,3.022,6028665.475976999,-556489.7390367999,5472175.7369401995,6585155.215013798,10117.0,1180.0,11297.0,26684.0,25.0,26709.0,0.0027064999999999997,-0.26385,0.5844499999999999,0.0,-198895.73519973684,-198895.73519973684,198895.73519973684,6016875.439132999,-544699.7021927999,265.0030289723608,0.5922348649577045,0.3385748045809852,1.3293636068171881,0.012204562228592026,0.6972167692118236,False
上证50ETF华夏,3月,2.85,3.022,151804.71529,-1179934.2845195998,-1028129.5692295998,1331738.9998095997,250.0,2166.0,2416.0,109.0,1685.0,1794.0,0.0011665,0.22255000000000003,0.6307,0.0,-501936.976792245,-501936.976792245,501936.976792245,-851721.3940945598,-176408.17513503993,134.09469266563036,0.7355105801241901,0.27396657871591906,0.6069658356417359,0.5295268618422757,0.3312052729554919,False
上证50ETF华夏,3月,2.9,3.022,107704.31535335997,-162475.65754463995,-54771.34219127998,270179.9728979999,167.0,293.0,460.0,20.0,186.0,206.0,0.0012065,0.18675,0.6567000000000001,0.0,-58775.94184561896,-58775.94184561896,58775.94184561896,-90242.82329567996,35471.48110439999,96.74459111258248,0.6401855469228679,0.25432276657060515,0.37728638286566796,0.18543168530396775,0.10623670859850662,True
上证50ETF华夏,3月,2.95,3.022,189166.16395819996,-158626.13288895995,30540.03106924001,347792.2968471599,143.0,278.0,421.0,192.0,302.0,494.0,0.001561,0.24145000000000003,1.0366499999999998,0.0,-81422.94326480204,-81422.94326480204,81422.94326480204,30540.03106924001,0.0,72.51513307441917,0.9419878935404646,0.2672682016179216,1.2144941389545707,1.3445339919407253,0.13708058267898632,True
上证50ETF华夏,3月,3.0,3.022,531971.2112929599,-391242.00729879993,140729.20399415994,923213.2185917598,388.0,686.0,1074.0,592.0,556.0,1148.0,0.001726,0.15469999999999998,1.0629,0.0,-172411.0023797136,-172411.0023797136,172411.0023797136,214871.2753481599,-74142.07135399997,99.36620014952067,0.8826061652448149,0.2600422832980973,1.168134411349223,0.5890342142562391,0.2566210650576901,True
上证50ETF华夏,3月,3.1,3.022,971392.9164815198,-109702.32020287999,861690.5962786399,1081095.2366844,754.0,193.0,947.0,620.0,140.0,760.0,0.001872,0.04285,1.01655,0.0,-48541.01078279288,-48541.01078279288,48541.01078279288,719181.2885031998,142509.30777543996,58.922694425026094,0.8623957980889838,0.2733171127331711,0.7738348840725113,0.9752973576125923,0.25138856982598434,True
上证50ETF华夏,3月,3.2,3.022,474309.2552659999,-22453.855761119994,451855.3995048799,496763.11102711986,418.0,42.0,460.0,219.0,32.0,251.0,0.002031,-0.04435,0.91395,0.0,-9896.733460231395,-9896.733460231395,9896.733460231395,231394.03937547994,220461.36012939995,106.4015977529824,0.7720443631737818,0.26744913928012515,0.6429141034404192,0.25,0.13844696778841498,False
上证50ETF华夏,3月,3.3,3.022,517338.1408549198,-12557.165500000001,504780.9753549198,529895.3063549198,537.0,25.0,562.0,227.0,12.0,239.0,0.0021615000000000002,-0.11435000000000001,0.80245,0.0,-4948.7199274424465,-4948.7199274424465,4948.7199274424465,212661.12289531992,292119.85245959985,124.84213631895673,0.6806700525835683,0.2772992145933621,0.4513594040968343,0.10519374204111334,0.14840007009610373,False
上证50ETF华夏,3月,3.4,3.022,106971.61616203998,-6410.638468639999,100560.97769339998,113382.25463067998,133.0,14.0,147.0,27.0,2.0,29.0,0.0023170000000000005,-0.1692,0.6910499999999999,0.0,-2056.443521630701,-2056.443521630701,2056.443521630701,20800.236883239995,79760.74081016,148.20384898904837,0.5506098531395884,0.2783312577833126,0.17293233082706766,0.04065040650406504,0.034055343982452746,False
上证50ETF华夏,3月,3.5,3.022,403206.9312113999,-12089.947618559998,391116.9835928399,415296.8788299599,615.0,28.0,643.0,274.0,2.0,276.0,0.0024285,-0.21230000000000002,0.59535,0.0,-3993.304104350388,-3993.304104350388,3993.304104350388,178776.59353559997,212340.39005723994,151.978394353997,0.5068086898594273,0.30099946457255033,0.25847851335656213,0.08367430441898527,0.14374787034407044,False
上证50ETF华夏,8月,2.75,3.022,375231.39297419996,-7378900.678281479,-7003669.285307279,7754132.071255678,545.0,13089.0,13634.0,161.0,17914.0,18075.0,0.00113,0.4139,0.6856,183333.26202992786,0.0,183333.26202992786,183333.26202992786,-7268052.505311118,264383.22000384,232.39953834854654,0.6731629381285023,0.38015122873345936,0.8320214957443781,0.1486335687974381,0.715874922862688,False
上证50ETF华夏,8月,2.8,3.022,3424074.3724636794,-25493476.666941434,-22069402.294477753,28917551.039405115,3908.0,31232.0,35140.0,696.0,17716.0,18412.0,0.00109,0.37375,0.9266000000000001,1377843.443015626,0.0,1377843.443015626,1377843.443015626,-13851072.636890559,-8218329.657587197,108.84583253004288,0.5869903224569295,0.34063926940639266,0.3726674712024095,0.05670768525694675,0.874594844434986,False
上证50ETF华夏,8月,2.85,3.022,4942613.583601599,-33967248.93402131,-29024635.35041971,38909862.51762291,4660.0,29877.0,34537.0,2702.0,30137.0,32839.0,0.0010695,0.31894999999999996,1.20315,1850797.1398894477,0.0,1850797.1398894477,1850797.1398894477,-31101381.57288579,2076746.2224660795,63.0011454753721,0.8155647488557538,0.2728832951945081,0.7942653362333493,0.0511964042650065,0.9017318853067875,False
上证50ETF华夏,8月,2.9,3.022,18826827.639628798,-65766480.687232144,-46939653.04760335,84593308.32686093,16512.0,44308.0,60820.0,15117.0,42304.0,57421.0,0.001528,0.36560000000000004,1.4369,6304009.190776781,0.0,6304009.190776781,6304009.190776781,-45555676.513288274,-1383976.534315076,25.22146701669864,0.8883630121662669,0.17434944237918232,0.9351435678973402,0.21929653820814365,0.9521126891369315,True
上证50ETF华夏,8月,2.95,3.022,61286518.469096035,-55763308.58506703,5523209.884029008,117049827.05416307,26349.0,30573.0,56922.0,35064.0,52553.0,87617.0,0.0017154999999999998,0.22784999999999997,2.27205,4427585.304846672,0.0,4427585.304846672,4427585.304846672,5523209.884029008,0.0,68.8434262194422,0.8115919256911129,0.046360917248255085,1.5248437991223676,0.1033350236979073,0.9602799100194216,True
