underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,9月,2.65,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,0.0,-2046441.0250760003,-2046441.0250760003,2046441.0250760003,1241.0,23443.0,24684.0,462.0,348.0,810.0,0.15489999999999998,0.4977,0.04915,0.0,-350007.20062600385,-350007.20062600385,350007.20062600385,-30378.427536000007,-2016062.5975400002,3386.3877520084884,0.41752862197194035,0.7921212121212121,0.19356246775185978,-0.1170664313921152,0.5168272389506593,False
上证50ETF华夏,9月,2.7,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,0.0,-2663517.90888,-2663517.90888,2663517.90888,905.0,18090.0,18995.0,502.0,468.0,970.0,0.1392,0.4963,0.0829,0.0,-55599.803010189506,-55599.803010189506,55599.803010189506,-68906.930976,-2594610.977904,2558.813045802888,0.3743260771249976,0.7932336182336182,0.2902833896814271,-0.17933553087497112,0.5202035258014519,False
上证50ETF华夏,9月,2.75,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,718616.1766400001,-3152678.0477279997,-2434061.8710879995,3871294.224368,1280.0,13178.0,14458.0,1171.0,4465.0,5636.0,0.28195000000000003,0.47345,0.4508,616804.0489415029,-742546.8299088,-125742.78096729703,1359350.878850303,-410776.04499199975,-2023285.8260959997,4352.973994978769,0.546925438499781,0.7893707482993197,0.6268330147784186,-0.09717326568209961,0.5966817121507777,False
上证50ETF华夏,9月,2.8,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,27189.653504000005,-8392939.392104,-8365749.7386,8420129.045607999,2392.0,17893.0,20285.0,2887.0,8299.0,11186.0,0.10525,0.48975,0.2705,22127.789933269152,-1760565.8292531397,-1738438.0393198705,1782693.6191864088,-3865561.926168,-4500187.8124319995,1503.2602252519275,0.5117993742775495,0.7844444444444445,0.8353762317507248,-0.2017287290956721,0.7155135592638052,False
上证50ETF华夏,9月,2.85,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,3047582.7763199997,-29794775.323344003,-26747192.547024004,32842358.099664003,3310.0,26412.0,29722.0,6166.0,13234.0,19400.0,0.18205,0.45575,1.15355,2459188.554209314,-6111800.236847173,-3652611.6826378596,8570988.791056488,-11881391.047288004,-14865801.499736,772.9635053263277,0.5060303900404447,0.49253174010455564,1.1819500016700273,-0.09010739563729571,0.8591166691569877,True
上证50ETF华夏,9月,2.9,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,33968162.7285,-132249020.833172,-98280858.10467198,166217183.561672,15285.0,53687.0,68972.0,28935.0,47505.0,76440.0,0.1517,0.39775000000000005,2.6382,28619171.482916076,-74009883.01815294,-45390711.535236865,102629054.50106901,-83052526.35227999,-15228331.752392,255.9773432819568,0.7010772305167927,0.48708920187793425,1.3889417329791096,-0.07951546780971942,0.9595516287932397,True
上证50ETF华夏,9月,2.95,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,194051502.06652802,-244686460.256964,-50634958.190435976,438737962.32349205,40072.0,54087.0,94159.0,75719.0,79843.0,155562.0,0.1508,0.1948,5.2737,142775511.08089402,-214637245.83944222,-71861734.7585482,357412756.92033625,-50634958.190435976,0.0,79.33550690886537,0.8064769496641646,0.5185915492957747,1.6828847629520436,0.013594721993914517,0.9797553617105005,True
上证50ETF华夏,9月,3.0,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,456336903.357676,-279083278.827816,177253624.52986002,735420182.185492,88429.0,55758.0,144187.0,118647.0,68789.0,187436.0,0.1536,-0.09464999999999998,5.7237,348702017.3866681,-219820348.12717313,128881669.25949496,568522365.5138412,177253624.52986002,0.0,39.917024003769626,0.7758921467622852,0.5557409784624162,1.2877134251437865,-0.1295179748726834,0.9921648993606204,True
上证50ETF华夏,9月,3.1,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,208604693.41656,-30887115.49684,177717577.91972,239491808.9134,130069.0,17770.0,147839.0,41458.0,14373.0,55831.0,0.18855,-0.41395,1.88165,71657671.46610473,-26899665.090821993,44758006.375282735,98557336.55692673,41507766.723804,136209811.195916,214.7129186602866,0.6072059297480819,0.4701986754966887,0.5637868155369316,-0.04173728132238969,0.9746523815934538,True
上证50ETF华夏,9月,3.2,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,40143458.705656,-5596033.523828,34547425.181828,45739492.229484,81391.0,7249.0,88640.0,9613.0,1739.0,11352.0,0.26754999999999995,-0.45935,0.71235,3824176.6887069703,-2701596.65891242,1122580.0297945505,6525773.34761939,3398837.6739,31148587.507928003,959.0001649892754,0.28901634041022073,0.7859026830377444,0.1790020198851105,-0.005105127316615103,0.8953579972098542,False
上证50ETF华夏,9月,3.3,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,9889860.82116,-1727457.5898999996,8162403.23126,11617318.41106,44458.0,3833.0,48291.0,4063.0,241.0,4304.0,0.3432,-0.47365,0.379,836245.5927196799,-933132.1109759654,-96886.51825628546,1769377.7036956453,795216.7309600001,7367186.5002999995,2053.1084036238663,0.3123662088560168,0.7915466499686912,0.0771323293877757,-0.007408606287233281,0.7734557765831909,False
上证50ETF华夏,9月,3.4,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,1865316.9194999998,-382977.90648,1482339.01302,2248294.8259799997,18671.0,988.0,19659.0,509.0,81.0,590.0,0.4344,-0.4729,0.2745,393403.9401,-226981.09342754877,166422.84667245124,620385.0335275488,19453.404239999996,1462885.60878,1453.6460554371008,0.40178936535581083,0.7893137022085017,0.05462266712087008,-0.009013382940158361,0.49482640325480853,False
上证50ETF华夏,9月,3.5,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,1820371.0838040004,-665495.39992,1154875.6838840004,2485866.4837240004,25029.0,2405.0,27434.0,769.0,82.0,851.0,0.5037,-0.4788,0.19674999999999998,109056.23174160004,-365347.3710563944,-256291.1393147944,474403.60279799445,33239.24839600001,1121636.4354880003,1468.979356221998,0.3044471804567356,0.7926965212377475,0.03240999691916628,-0.01149714437765302,0.5427897250176008,False
上证50ETF华夏,9月,3.6,2.98,2026-09-23,202609,rule_fourth_wednesday,medium,7.0,5.0,4861687.849884,0.0,4861687.849884,4861687.849884,86487.0,2086.0,88573.0,3982.0,236.0,4218.0,0.24059999999999998,-0.4977,0.03165,444353.8783618358,0.0,444353.8783618358,444353.8783618358,223839.89522399998,4637847.954659999,1465.6801733278019,0.33863958998281357,0.7991883116883116,0.07958839429434032,-0.03802866089915691,0.7039925780214292,False
上证50ETF华夏,10月,2.75,2.98,2026-10-28,202610,rule_fourth_wednesday,medium,42.0,30.0,199314.53932799998,-2820807.0208559996,-2621492.4815279995,3020121.5601839996,304.0,3982.0,4286.0,530.0,7442.0,7972.0,0.0905,0.4279,0.768,130063.77593788116,-1701790.8813962364,-1571727.1054583553,1831854.6573341175,-2621492.4815279995,0.0,366.4066157477579,0.6279273389807412,0.6337488637839243,1.8061655740305058,2143.0,0.4775716822061055,False
上证50ETF华夏,10月,2.8,2.98,2026-10-28,202610,rule_fourth_wednesday,medium,42.0,30.0,3263723.542352,-22425726.780772,-19162003.238420002,25689450.323124,3257.0,22057.0,25314.0,2200.0,13129.0,15329.0,0.08805,0.37995,1.13665,2390756.5759492107,-17241529.951616324,-14850773.375667114,19632286.527565535,-11143935.901284,-8018067.337136,129.32945489148602,0.7506761883564805,0.7242787823190018,0.6353493806741735,0.2664698082261059,0.826568725545746,False
上证50ETF华夏,10月,2.85,2.98,2026-10-28,202610,rule_fourth_wednesday,medium,42.0,30.0,9654286.010160001,-27726525.19032,-18072239.18016,37380811.20048,6985.0,20185.0,27170.0,3582.0,13506.0,17088.0,0.08600000000000001,0.31185,1.5516,6203562.687821568,-14645171.542557444,-8441608.854735877,20848734.23037901,-13601270.370240001,-4470968.80992,207.97949541426078,0.5853857984266794,0.7523242412600846,0.5909619484336814,0.16722843476990812,0.8547760971261366,True
