trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-07-22,上证50ETF华夏,12月,3.086,45395288.08909912,24932803.942073643,1.8207052922954812,0.6454787379839305,0.3545212620160694,20462484.14702548,70328092.03117277,Positive Gamma
2026-07-22,上证50ETF华夏,7月,3.086,277984088.26392525,77629614.12817433,3.5809026153981063,0.781702410210898,0.2182975897891019,200354474.13575098,355613702.3920996,Positive Gamma
2026-07-22,上证50ETF华夏,8月,3.086,606407426.8366956,311792990.5985957,1.9449039751422392,0.660430354116487,0.339569645883513,294614436.2380999,918200417.4352913,Positive Gamma
2026-07-22,上证50ETF华夏,9月,3.086,273547834.70394266,125361895.78822553,2.1820652358835444,0.6857386867110107,0.3142613132889892,148185938.91571715,398909730.49216825,Positive Gamma
2026-07-22,中证500ETF南方,12月,7.74,76580772.91063201,50692425.457212,1.510694590363833,0.6017038456855531,0.3982961543144468,25888347.45342,127273198.36784402,Positive Gamma
2026-07-22,中证500ETF南方,7月,7.74,278062396.040196,171017146.78412402,1.6259328451502928,0.6191829498431952,0.3808170501568047,107045249.25607206,449079542.82432,Positive Gamma
2026-07-22,中证500ETF南方,8月,7.74,652853744.737092,534479683.75992,1.2214753237100473,0.5498487021994386,0.45015129780056135,118374060.97717199,1187333428.4970121,Positive Gamma
2026-07-22,中证500ETF南方,9月,7.74,218089415.88093606,336276581.920236,0.6485417885348506,0.3934033053000405,0.6065966946999596,-118187166.0393,554365997.801172,Negative Gamma
2026-07-22,中证500ETF嘉实,12月,3.144,21177268.358192638,11338068.964608,1.867802041449729,0.6513008968030161,0.3486991031969838,9839199.39358464,32515337.322800644,Positive Gamma
2026-07-22,中证500ETF嘉实,7月,3.144,34487242.81320384,33442880.718165122,1.0312282337110827,0.5076870322085933,0.4923129677914066,1044362.0950387213,67930123.53136897,Positive Gamma
2026-07-22,中证500ETF嘉实,8月,3.144,72727411.77838656,30112411.9718592,2.415197156785452,0.7071911359456483,0.2928088640543517,42614999.80652736,102839823.75024576,Positive Gamma
2026-07-22,中证500ETF嘉实,9月,3.144,40884448.728867844,28729149.82496064,1.4230998472967815,0.5873054917173127,0.4126945082826874,12155298.9039072,69613598.55382848,Positive Gamma
2026-07-22,创业板ETF易方达,12月,3.586,23823829.862312477,17260963.81515528,1.3802143447745916,0.5798697700501839,0.4201302299498161,6562866.0471572,41084793.677467756,Positive Gamma
2026-07-22,创业板ETF易方达,7月,3.586,307224416.35305154,211073034.95284337,1.4555360727233098,0.5927569498537438,0.4072430501462563,96151381.40020816,518297451.30589485,Positive Gamma
2026-07-22,创业板ETF易方达,8月,3.586,362780231.30941063,289641547.392835,1.2525144772044015,0.5560516879602474,0.4439483120397527,73138683.91657564,652421778.7022456,Positive Gamma
2026-07-22,创业板ETF易方达,9月,3.586,117807844.81014031,145897774.9232582,0.8074684132236212,0.4467399857812734,0.5532600142187267,-28089930.113117848,263705619.73339847,Negative Gamma
2026-07-22,沪深300ETF华泰柏瑞,12月,4.765,66134280.60809775,32251903.410591498,2.050554342984275,0.672190727465708,0.3278092725342919,33882377.19750625,98386184.01868926,Positive Gamma
2026-07-22,沪深300ETF华泰柏瑞,7月,4.765,185082463.9707495,96926713.49860074,1.9095093322587628,0.6562994354709073,0.34370056452909253,88155750.47214873,282009177.4693503,Positive Gamma
2026-07-22,沪深300ETF华泰柏瑞,8月,4.765,733738151.7046584,462188508.49724823,1.5875300623339208,0.6135310601578047,0.3864689398421953,271549643.2074102,1195926660.2019067,Positive Gamma
2026-07-22,沪深300ETF华泰柏瑞,9月,4.765,283529799.2907745,183462376.689011,1.545438385829858,0.6071403631033159,0.3928596368966843,100067422.60176349,466992175.97978544,Positive Gamma
2026-07-22,沪深300ETF嘉实,12月,4.97,15921067.356725998,8302263.466601999,1.9176779225054237,0.657261690097276,0.3427383099027241,7618803.890123998,24223330.823327996,Positive Gamma
2026-07-22,沪深300ETF嘉实,7月,4.97,70507580.09150098,56365221.33265799,1.2509057611142371,0.5557343993357666,0.4442656006642334,14142358.75884299,126872801.42415898,Positive Gamma
2026-07-22,沪深300ETF嘉实,8月,4.97,123789799.59415299,68985559.29427399,1.794430615052329,0.6421453463136804,0.3578546536863194,54804240.299879,192775358.88842702,Positive Gamma
2026-07-22,沪深300ETF嘉实,9月,4.97,58664244.50868099,37760517.03815299,1.5535868973776763,0.6083939806290054,0.3916060193709944,20903727.470527995,96424761.546834,Positive Gamma
