underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
上证50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,9.0,7.0,1641612964.3504686,538795686.6523482,730329.0,330818.0,1,4,near,0.6392566689457491,0.6392566689457491,0.2996062831625768,0.6392566689457491,0.2996062831625768,9.0,0.3191160994155495,-0.33965038578317225,0.6392566689457491,3.052,3.1,3.0,3.1,Positive Gamma,0.01572739187418093,near_month_pressure,front_month_dominant,rule_estimate
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,37.0,27.0,769389796.8271078,157187424.85031378,615925.0,127505.0,2,4,next,0.2996062831625768,0.6392566689457491,0.2996062831625768,0.6392566689457491,0.2996062831625768,9.0,0.3191160994155495,-0.33965038578317225,0.1498031415812884,3.052,3.1,2.95,3.1,Positive Gamma,0.01572739187418093,normal_expiry_structure,front_month_dominant,rule_estimate
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,128.0,92.0,143915742.84127936,58420168.45139329,145251.0,206631.0,3,4,deferred,0.05604189317179902,0.6392566689457491,0.2996062831625768,0.6392566689457491,0.2996062831625768,9.0,0.3191160994155495,-0.33965038578317225,0.02802094658589951,3.052,3.0,2.7,3.0,Positive Gamma,-0.017038007863695914,low_expiry_influence,front_month_dominant,rule_estimate
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,219.0,157.0,13084371.974269122,4249753.77983968,15011.0,2858.0,4,4,far,0.005095154719875069,0.6392566689457491,0.2996062831625768,0.6392566689457491,0.2996062831625768,9.0,0.3191160994155495,-0.33965038578317225,0.0025475773599375343,3.052,3.1,2.8,3.1,Positive Gamma,0.01572739187418093,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,8月,2026-08-26,202608,rule_fourth_wednesday,medium,9.0,7.0,3004741394.096413,697300935.2763206,773127.0,1187174.0,1,4,near,0.6767830742183505,0.6767830742183505,0.248613643841544,0.6767830742183505,0.248613643841544,9.0,0.2686562843693303,-0.4281694303768065,0.6767830742183505,8.197,8.25,8.0,8.0,Positive Gamma,-0.024033182871782244,front_month_concentrated,front_month_dominant,rule_estimate
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,37.0,27.0,1103780125.7819564,269910231.48701245,558121.0,251391.0,2,4,next,0.248613643841544,0.6767830742183505,0.248613643841544,0.6767830742183505,0.248613643841544,9.0,0.2686562843693303,-0.4281694303768065,0.124306821920772,8.197,8.0,8.0,8.0,Positive Gamma,-0.024033182871782244,normal_expiry_structure,front_month_dominant,rule_estimate
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,128.0,92.0,272433818.158747,102519524.72115164,162255.0,134978.0,3,4,deferred,0.06136255097918877,0.6767830742183505,0.248613643841544,0.6767830742183505,0.248613643841544,9.0,0.2686562843693303,-0.4281694303768065,0.030681275489594383,8.197,8.25,7.25,8.0,Positive Gamma,-0.024033182871782244,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,219.0,157.0,58785412.8182953,24157289.615413845,40375.0,3795.0,4,4,far,0.013240730960916812,0.6767830742183505,0.248613643841544,0.6767830742183505,0.248613643841544,9.0,0.2686562843693303,-0.4281694303768065,0.006620365480458406,8.197,8.75,8.5,8.5,Positive Gamma,0.03696474319873144,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,9.0,7.0,241463536.426472,103666170.77325448,155668.0,110514.0,1,4,near,0.5781286182341023,0.5781286182341023,0.2949846725148202,0.5781286182341023,0.2949846725148202,9.0,0.33785383367809446,-0.28314394571928214,0.5781286182341023,3.327,3.4,3.2,3.3,Positive Gamma,-0.008115419296663706,near_month_pressure,distributed_expiry,rule_estimate
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,37.0,27.0,123204491.12967236,50789489.05022084,150685.0,46435.0,2,4,next,0.2949846725148202,0.5781286182341023,0.2949846725148202,0.5781286182341023,0.2949846725148202,9.0,0.33785383367809446,-0.28314394571928214,0.1474923362574101,3.327,3.3,3.2,3.3,Positive Gamma,-0.008115419296663706,normal_expiry_structure,distributed_expiry,rule_estimate
