underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,10月,0.45196560785458717,0.06724840337913458,0.17213082594170717,0.17213082594170717,0.07825333038002721,0.016988959525345685,0.000725336424312371,0.12677955801104973,0.1197,0.177,45034275.0,28224330.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,next_month
上证50ETF华夏,12月,0.42440405191290886,0.1971811099313445,0.37712315738559066,0.37712315738559066,0.06051621191965311,0.008972237091904678,0.00410651632468041,0.21276893939393934,0.1185,0.20879999999999999,159328479.0,83267862.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,other_month
上证50ETF华夏,3月,0.42639938163566227,0.26201450611531196,0.38391318697793997,0.38391318697793997,0.07593231255211842,0.004627106736778652,0.010523496260023867,0.22631364902506965,0.12,0.2165,23904698.0,17869698.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,far_month
上证50ETF华夏,9月,0.2607860391904119,0.2271277454653157,0.23694249461006134,0.23694249461006134,0.04977607804824133,0.04900928909289331,0.0026576143325086495,0.15223207547169815,0.1285,0.16820000000000002,294732381.0,108380658.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,True,False,primary_analysis
中证500ETF南方,10月,0.0,0.14492473043921728,0.07019331688675415,0.07019331688675415,0.05155072556340136,0.02524545068503737,0.000436896430311024,0.0001,0.0001,0.0001,135922374.0,103337866.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,next_month
中证500ETF南方,12月,0.456156406936553,0.03330522712914517,0.2844234114458346,0.2844234114458346,0.03447707262562919,0.008634295717215435,-0.0025667026132834675,0.31984643377001454,0.1998,0.3457,825233897.0,410906473.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,other_month
中证500ETF南方,3月,0.5041268988089022,0.29139744710801224,0.3894463019457368,0.3894463019457368,0.029255605238991924,0.003954000198067567,0.002254489741264347,0.36201202600216686,0.1788,0.3613,404481326.0,181604695.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,far_month
中证500ETF南方,9月,0.3736770427781711,-0.13416407178468995,0.082018780628583,0.082018780628583,0.031215568889603723,0.04249434399273909,-0.0016802031699035905,0.27456864686468646,0.2291,0.3317,1492827799.0,743011776.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,True,False,primary_analysis
中证500ETF嘉实,10月,0.3711588734234136,0.0017110747453555938,0.13904238542285055,0.13904238542285055,0.044290091255992106,0.014804825028176238,-0.0014937101588360976,0.3014881443298969,0.2158,0.32770000000000005,15930132.0,11463560.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,next_month
中证500ETF嘉实,12月,0.4141968705315894,0.2175082387320224,0.4068052743555904,0.4068052743555904,0.044991217618772374,0.008931511538840082,0.002269115274340468,0.33558920863309355,0.2065,0.3455,93590221.0,58422250.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,other_month
中证500ETF嘉实,3月,0.4984668432831877,0.20488065318419424,0.3571628294876139,0.3571628294876139,0.03797179419643363,0.0036780620310818196,0.000787782829876145,0.36511957104557635,0.1826,0.36460000000000004,48957655.0,33977676.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,far_month
中证500ETF嘉实,9月,0.340444838355702,-0.0803101638103774,0.14341781978793347,0.14341781978793347,0.023415392211171376,0.04938410330462936,-0.0011495886544479214,0.2787529411764706,0.2375,0.33240000000000003,139401167.0,45306624.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,True,False,primary_analysis
创业板ETF易方达,10月,0.20526261390186545,-0.09205808188354324,0.11575457433580331,0.11575457433580331,0.034269032962977806,0.014690660246070025,-0.0027584713706748365,0.3731804761904762,0.3165,0.3931,113896415.0,80526265.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,next_month
创业板ETF易方达,12月,0.27507275790763575,-0.14142600343026107,0.14465289016861238,0.14465289016861238,0.03330618194776275,0.008057562550084479,-0.0056452388208828655,0.3540881355932203,0.3118,0.4092,395546419.0,256617679.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,other_month
创业板ETF易方达,3月,0.29686796578558117,0.03864566636183852,0.1440240279642637,0.1440240279642637,0.033406075042802685,0.00357365458274398,-0.00471500295393576,0.38872500000000004,0.2955,0.41090000000000004,74019890.0,57171446.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,far_month
创业板ETF易方达,9月,0.17800190813684072,-0.23831827092586014,0.0005139228401361627,0.0005139228401361627,0.022443825458863653,0.04515743033806838,-0.0021841384041843635,0.36685,0.344,0.4093,1076257345.0,457387762.0,2026-09-02,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,True,False,primary_analysis
