underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,8月,2.75,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,120604.77304400003,-3175662.76265304,-3055057.98960904,3296267.5356970397,467.0,14828.0,15295.0,168.0,585.0,753.0,0.11604999999999999,0.48565,0.2561,70949.70342862689,-304168.01200636325,-233218.30857773637,375117.7154349901,-81900.7497093,-2973157.2398997396,1006.3499718672119,0.3420318353910496,0.47116736990154695,0.19959771403023044,0.034184756011860315,0.5210029661630339,False
上证50ETF华夏,8月,2.8,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,1313304.6283345798,-8842180.53311505,-7528875.90478047,10155485.16144963,2439.0,26301.0,28740.0,469.0,6232.0,6701.0,0.102,0.4714,0.47414999999999996,654217.2102652945,-2053015.022951441,-1398797.8126861462,2707232.2332167355,-1842609.42555042,-5686266.47923005,1540.3032721468485,0.3651650328860408,0.45012897678417885,0.2146205441751007,-0.09492660937299063,0.7596336127298067,False
上证50ETF华夏,8月,2.85,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,1849018.74466852,-22426320.30380108,-20577301.559132557,24275339.0484696,1916.0,30439.0,32355.0,562.0,6544.0,7106.0,0.0993,0.4365,0.92255,894259.2770476101,-4797032.914224602,-3902773.6371769924,5691292.191272212,-4279022.11433154,-16298279.444801018,295.2797103011782,0.3487709185326983,0.4207650273224043,0.2541533836007687,-0.052848046168578314,0.8301369521468491,False
上证50ETF华夏,8月,2.9,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,17743828.737857603,-48638845.57248186,-30895016.83462426,66382674.310339466,11846.0,37069.0,48915.0,4339.0,20939.0,25278.0,0.0884,0.38345,1.5233,10359245.736228783,-25202412.41940256,-14843166.683173776,35561658.15563134,-20975126.67785126,-9919890.156773001,148.21875372334065,0.5509882301085259,0.3732600732600734,0.4655747493846628,-0.09670300146792643,0.9210365686744799,True
上证50ETF华夏,8月,2.95,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,17272194.346585922,-80894821.87722145,-63622627.53063553,98167016.22380736,18336.0,34469.0,52805.0,17659.0,21535.0,39194.0,0.1195,0.40885,1.7829000000000002,15566540.198436413,-21943537.102100957,-6376996.903664544,37510077.30053737,-33905723.14759252,-29716904.383043006,251.78636624419852,0.5862543252692444,0.26082251082251073,0.7939211893396687,-0.0817271362536707,0.9405591645922449,True
上证50ETF华夏,8月,3.0,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,275683097.8315128,-255780237.7905715,19902860.040941298,531463335.6220843,61476.0,72384.0,133860.0,74271.0,70563.0,144834.0,0.13415,0.21175,4.3466000000000005,217610666.28925282,-176510245.28670445,41100421.00254837,394120911.5759573,26337649.67700216,-6434789.6360608665,110.50677717344372,0.7397181598014088,0.0,1.0914862542916404,-0.023788382669149025,0.9901238749159114,True
上证50ETF华夏,8月,3.1,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,497889972.8870592,-125558184.74895532,372331788.1381039,623448157.6360146,136320.0,41545.0,177865.0,83292.0,47381.0,130673.0,0.15460000000000002,-0.23185000000000003,3.6183,292710558.0569788,-116526021.32177165,176184536.73520717,409236579.37875044,178654341.81874526,193677446.31935868,80.12577955835121,0.7579830081956427,0.3198198198198199,0.8757388528729242,0.004247346925099777,0.9919957968476357,True
上证50ETF华夏,8月,3.2,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,132093491.12154669,-15512953.56992115,116580537.55162553,147606444.69146782,122386.0,10415.0,132801.0,37250.0,5451.0,42701.0,0.20600000000000002,-0.3931,1.39255,23221602.330934104,-9827747.887941927,13393854.442992177,33049350.21887603,32085453.736330695,84495083.81529486,300.78715169744726,0.4046577645524012,0.49351797289334126,0.4138723095471394,0.008199067130987635,0.9718456482556407,False
上证50ETF华夏,8月,3.3,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,21586207.248126455,-1216412.7680548201,20369794.480071634,22802620.016181275,53617.0,1414.0,55031.0,4738.0,304.0,5042.0,0.2606,-0.43885,0.6846,1174173.480087386,-471855.0592405799,702318.4208468061,1646028.5393279658,1645998.9268597804,18723795.553211853,560.2240896358546,0.2211508215989535,0.47781954887218037,0.15168021162407086,-0.013862372758704321,0.833044046243759,False
上证50ETF华夏,8月,3.4,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,6835059.869901479,-784834.45377955,6050225.416121929,7619894.3236810295,30198.0,1213.0,31411.0,1820.0,53.0,1873.0,0.3497,-0.4392,0.47345000000000004,571971.6500685171,-384022.27180812217,187949.3782603949,955993.9218766392,377649.46019964997,5672575.9559222795,668.3439159777954,0.2864927794186149,0.5914955417454744,0.05198110716045193,-0.007994289948320051,0.6870151157938956,False
上证50ETF华夏,8月,3.5,3.037,2026-08-26,202608,rule_fourth_wednesday,medium,13.0,9.0,3697158.77897241,-1283006.23010434,2414152.5488680704,4980165.00907675,30207.0,2954.0,33161.0,1430.0,49.0,1479.0,0.38034999999999997,-0.4622,0.3018,501344.61987247446,-640279.4019563636,-138934.78208388912,1141624.0218288382,153741.47861661,2260411.07025146,1733.909702209414,0.31732444454916775,0.48321858864027545,0.03196384912508118,-0.013221959746602849,0.6384102751293617,False
上证50ETF华夏,9月,2.65,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,41.0,29.0,759232.3183430401,-4637480.879587649,-3878248.5612446093,5396713.19793069,1984.0,24467.0,26451.0,78.0,1069.0,1147.0,0.10014999999999999,0.46194999999999997,0.3102,372651.5302277474,-1008543.5795269499,-635892.0492992025,1381195.1097546974,-172769.65779836997,-3705478.9034462394,1506.6333397423584,0.35415167485717536,0.39702702702702697,0.0415030094847965,-0.005574384213653227,0.624452696086084,False
上证50ETF华夏,9月,2.7,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,41.0,29.0,734108.41458918,-6574619.414981098,-5840511.000391918,7308727.829570278,1431.0,20454.0,21885.0,132.0,1727.0,1859.0,0.0994,0.44089999999999996,0.45235000000000003,284121.2428833499,-1536970.7731824396,-1252849.5302990898,1821092.0160657894,-487400.72600658983,-5353110.2743853275,457.44972523215273,0.31040117068997064,0.4009090909090909,0.08833827462512907,-0.01676776164799527,0.6570255918843508,False
上证50ETF华夏,9月,2.75,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,41.0,29.0,1470413.00557095,-5009928.636372371,-3539515.6308014207,6480341.641943321,2235.0,10541.0,12776.0,335.0,2122.0,2457.0,0.0945,0.415,0.6143000000000001,734066.4381524283,-1818568.04998716,-1084501.6118347317,2552634.4881395884,-788147.1189895901,-2751368.5118118306,223.91341112802337,0.43110873447346504,0.3280044101433296,0.17559865843970926,-0.018586164951371373,0.6218741677003294,False
上证50ETF华夏,9月,2.8,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,41.0,29.0,3125548.8784632,-13529461.1489444,-10403912.2704812,16655010.0274076,3864.0,18920.0,22784.0,896.0,4770.0,5666.0,0.09244999999999999,0.37779999999999997,0.8261499999999999,1615929.7074659765,-4268841.62531544,-2652911.9178494634,5884771.332781416,-2686203.8418541,-7717708.4286271,325.6691658975111,0.41626431185716656,0.273109243697479,0.24199911143793856,0.00622498851524032,0.7782924369938719,False
上证50ETF华夏,9月,2.85,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,41.0,29.0,4383489.77320683,-21985082.078471042,-17601592.305264212,26368571.851677872,4587.0,21544.0,26131.0,2253.0,6858.0,9111.0,0.09124999999999998,0.32825,1.07125,3070419.015756483,-11568762.718028562,-8498343.70227208,14639181.733785044,-4845365.84007651,-12756226.465187702,144.04452452011944,0.6133302445679581,0.1915477497255763,0.4047479937934674,-0.030925001173927914,0.8297766300414127,False
上证50ETF华夏,9月,2.9,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,41.0,29.0,7653172.146799339,-39854737.12303092,-32201564.976231582,47507909.269830264,7042.0,29427.0,36469.0,2709.0,8788.0,11497.0,0.09075,0.2656,1.32335,4313977.131663601,-12275327.599177383,-7961350.467513782,16589304.730840985,-8957998.377648052,-23243566.59858353,183.3198539323089,0.4358432811439097,0.0665722379603399,0.3416645773910586,0.06705223556013751,0.881997909777552,True
上证50ETF华夏,9月,2.95,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,41.0,29.0,14319855.63402453,-29460949.160233643,-15141093.526209112,43780804.79425818,9099.0,17773.0,26872.0,1525.0,5656.0,7181.0,0.12254999999999999,0.333,1.75175,5285939.555676347,-10914390.673791604,-5628451.1181152575,16200330.22946795,-6975500.881485331,-8165592.64472378,257.42129126297255,0.3698016677718865,0.0,0.24291818052708986,0.024980461308585472,0.8460178469346337,True
上证50ETF华夏,9月,3.0,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,41.0,29.0,87279771.47091809,-44760150.1390092,42519621.33190889,132039921.6099273,29507.0,24411.0,53918.0,15671.0,11978.0,27649.0,0.14615,0.15635,2.5975,46406160.6782035,-21660734.31539313,24745426.36281037,68066894.99359663,24390860.822857697,18128760.509051193,215.91719858529063,0.5078116668334635,0.0,0.5108873737780494,0.12207214005695163,0.9441417104968111,True
上证50ETF华夏,9月,3.1,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,41.0,29.0,113681638.485648,-36848544.91131864,76833093.57432938,150530183.39696664,43200.0,21558.0,64758.0,16573.0,7158.0,23731.0,0.16695,-0.1015,2.35315,55720648.43602675,-19606903.664373595,36113744.77165316,75327552.10040034,31377182.56085383,45455911.013475545,108.19850906605052,0.5111204014545133,0.24412296564195307,0.3578343854047479,0.07320493142723764,0.9468505320643643,True
上证50ETF华夏,9月,3.2,3.037,2026-09-23,202609,rule_fourth_wednesday,medium,41.0,29.0,81953118.70721035,-15702629.847563904,66250488.85964644,97655748.55477425,51322.0,12370.0,63692.0,24454.0,2142.0,26596.0,0.19240000000000002,-0.26715,1.5538,44481247.83157123,-5786744.782741966,38694503.048829265,50267992.61431319,36330090.116459645,29920398.743186798,126.17785800417832,0.45564264679800937,0.4433766233766234,0.32482134687086844,0.03871521618274353,0.938666935371707,False
