underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,9月,2.65,3.002,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,0.0,-709038.3399084001,-709038.3399084001,709038.3399084001,844.0,13803.0,14647.0,231.0,651.0,882.0,0.24744999999999998,0.49875,0.0285,0.0,-155184.00527880003,-155184.00527880003,155184.00527880003,-33440.84324280001,-675597.4966656001,116.79247970374729,0.41745507662617154,0.794015388999715,0.160430171269176,-0.2610010320853205,0.3945521468653806,False
上证50ETF华夏,9月,2.7,3.002,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,0.0,-544885.40800872,-544885.40800872,544885.40800872,716.0,8094.0,8810.0,224.0,259.0,483.0,0.21364999999999998,0.4986,0.03735,0.0,-115951.39940131201,-115951.39940131201,115951.39940131201,-17435.79449892,-527449.6135098,132.7580484566878,0.4158664153422677,0.7966887417218542,0.17242408681235705,-0.30784664252985144,0.30141237317489755,False
上证50ETF华夏,9月,2.75,3.002,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,0.0,-1104930.7190262,-1104930.7190262,1104930.7190262,459.0,11985.0,12444.0,276.0,889.0,1165.0,0.18005,0.49835,0.05115,0.0,-253769.90381239203,-253769.90381239203,253769.90381239203,-81959.40001788,-1022971.31900832,151.2738853503184,0.4745870944483861,0.7988128215275029,0.33774162147128356,-0.12127110543697557,0.43073630655348005,False
上证50ETF华夏,9月,2.8,3.002,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,0.0,-1981658.2110838399,-1981658.2110838399,1981658.2110838399,1265.0,14738.0,16003.0,605.0,1222.0,1827.0,0.20445,0.498,0.0746,0.0,-110172.01639649256,-110172.01639649256,110172.01639649256,-164309.01980895997,-1817349.1912748797,3420.4630321135173,0.3537463509255639,0.8,0.2805878916967083,-0.09591559410949538,0.5240235482827627,False
上证50ETF华夏,9月,2.85,3.002,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,185.73740243999998,-7192399.7349642,-7192213.99756176,7192585.47236664,2061.0,22065.0,24126.0,1702.0,5214.0,6916.0,0.12245,0.49555,0.1809,129.41365576502673,-808925.2577859142,-808795.8441301492,809054.6714416792,-1699423.8746134401,-5492790.122948321,3369.9389905712696,0.4046127427363415,0.7867637326273991,0.5310572738808291,-0.18919233132788132,0.7299173007921789,False
上证50ETF华夏,9月,2.9,3.002,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,434570.9089653599,-16690387.315669198,-16255816.406703837,17124958.224634558,9683.0,40270.0,49953.0,13091.0,14992.0,28083.0,0.07884999999999999,0.49625,0.25484999999999997,405991.98465655453,-2521339.41121053,-2115347.4265539753,2927331.3958670846,-5779044.353922959,-10476772.05278088,5009.852216748768,0.5426509078840454,0.7832347140039448,0.8621220502186508,-0.2033507160232805,0.8652977103767152,True
上证50ETF华夏,9月,2.95,3.002,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,61424517.38990215,-159126452.4230648,-97701935.03316265,220550969.81296694,26234.0,44747.0,70981.0,43480.0,48486.0,91966.0,0.126,0.44075,3.27205,49885474.40299565,-64600589.6404084,-14715115.237412743,114486064.04340404,-97701935.03316265,0.0,363.55417796719627,0.6090564327975735,0.49626168224299066,1.3704749230431856,-0.20496254578300221,0.9719449748739716,True
上证50ETF华夏,9月,3.0,3.002,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,735138414.5587419,-457812468.04958284,277325946.5091591,1192950882.6083248,61804.0,43626.0,105430.0,101842.0,73090.0,174932.0,0.11785,0.04090000000000002,12.421600000000002,570755540.871055,-339012689.4504726,231742851.4205824,909768230.3215276,277325946.5091591,0.0,77.78230000452311,0.7584487631709846,0.8732377248420029,1.6615996080771556,-0.16892980131417107,0.9937711408364084,True
上证50ETF华夏,9月,3.1,3.002,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,124197761.02475977,-17107664.18895856,107090096.83580121,141305425.21371832,109402.0,10451.0,119853.0,27896.0,9593.0,37489.0,0.1971,-0.46085,1.5380500000000001,32498655.92674547,-13730458.604682012,18768197.32206346,46229114.53142748,15965545.525546402,91124551.31025481,1141.5989159891594,0.5321298446144738,0.7877675840978593,0.5864443953731043,-0.1396713481071658,0.9609813948690005,True
上证50ETF华夏,9月,3.2,3.002,2026-09-23,202609,rule_fourth_wednesday,medium,2.0,2.0,22239865.647378717,-4176739.421856,18063126.225522716,26416605.069234718,71676.0,6150.0,77826.0,8619.0,1499.0,10118.0,0.3442,-0.47664999999999996,0.54895,1909468.0372974884,-2127236.98838241,-217768.95108492137,4036705.0256798984,1656293.9555101194,16406832.270012598,2017.6189277623957,0.2975817724939184,0.7924357034795764,0.18199464664159448,-0.04805578261920398,0.8795130159041229,False
