trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-08-07,SH510050,上证50ETF华夏,上证50ETF华夏,3.066,3.029,3.021,3.067,3.018,0.037,0.00012200000000000001,0.0288,1566985099.0,
2026-08-07,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.751,4.709,4.706,4.764,4.706,0.042,8.9e-05,0.009399999999999999,4474693309.0,
2026-08-07,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.956,4.91,4.903,4.972,4.903,0.046,9.400000000000001e-05,0.0449,927014155.287,
2026-08-07,SH510500,中证500ETF南方,中证500ETF南方,7.987,7.832,7.82,7.993,7.767,0.155,0.00019800000000000002,0.0184,2926724041.0,
2026-08-07,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.238,3.171,3.164,3.243,3.152,0.067,0.000211,0.21559999999999999,326392388.074,
2026-08-07,SZ159901,深证100ETF易方达,深证100ETF易方达,3.712,3.673,3.67,3.744,3.67,0.039,0.000106,0.0483,374435866.9,
2026-08-07,SZ159915,创业板ETF易方达,创业板ETF易方达,3.586,3.54,3.54,3.636,3.529,0.046,0.00013,0.32030000000000003,7613154132.745,
2026-08-07,SH588000,科创50ETF华夏,科创50ETF华夏,1.84,1.794,1.788,1.844,1.78,0.046,0.000256,0.0466,7740234903.0,
2026-08-07,SH588080,科创50ETF易方达,科创50ETF易方达,1.783,1.739,1.73,1.788,1.724,0.044,0.00025299999999999997,0.026099999999999998,2075530440.0,
