market_type,underlying,rows,contract_month_count,strike_valid_rate,gamma_valid_rate,open_interest_valid_rate,underlying_price,has_valid_price,gex_valid_rate,parse_error_rows
ETF,上证50ETF华夏,96,4,1.0,1.0,1.0,2.98,True,1.0,0
ETF,中证500ETF南方,160,4,1.0,1.0,1.0,7.71,True,1.0,0
ETF,中证500ETF嘉实,114,4,1.0,1.0,1.0,3.125,True,1.0,0
ETF,创业板ETF易方达,134,4,1.0,1.0,1.0,3.33,True,1.0,0
ETF,沪深300ETF华泰柏瑞,104,4,1.0,1.0,1.0,4.55,True,1.0,0
ETF,沪深300ETF嘉实,100,4,1.0,1.0,1.0,4.749,True,1.0,0
ETF,深证100ETF易方达,116,4,1.0,1.0,1.0,3.448,True,1.0,0
ETF,科创50ETF华夏,170,4,1.0,1.0,1.0,1.708,True,1.0,0
ETF,科创50ETF易方达,164,4,1.0,1.0,1.0,1.656,True,1.0,0
