underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
沪深300ETF华泰柏瑞,12月,0.2973251707044827,0.21614058526894794,0.4079889417681295,0.4079889417681295,0.04993429368627631,0.006835794718848601,0.003927909538157929,0.23711413276231263,0.16920000000000002,0.2397,216389403.0,118605083.0,2026-08-05
沪深300ETF华泰柏瑞,3月,0.4088385702956216,0.31328936233268506,0.42119729461264965,0.42119729461264965,0.056596191770487546,0.0032998991509929606,0.011408925266635986,0.26905484949832775,0.1438,0.25379999999999997,41653792.0,31694908.0,2026-08-05
沪深300ETF华泰柏瑞,8月,0.17596555942816805,0.16712065008665994,0.23867714698153142,0.23867714698153142,0.04075226404610939,0.04113109441313576,0.0016658337628078154,0.18128547486033522,0.1705,0.2024,447940855.0,195165777.0,2026-08-05
沪深300ETF华泰柏瑞,9月,0.22518329093434195,0.04958923529472851,0.20832340321401924,0.20832340321401924,0.044352697533543095,0.022145341548322314,-0.0005209066391788906,0.19139963636363633,0.1743,0.21739999999999998,362195422.0,149644023.0,2026-08-05
沪深300ETF嘉实,12月,0.3078824424893962,0.24313584974545316,0.4559110202102088,0.4559110202102088,0.05280410978430789,0.007347255415844957,0.005100178886493051,0.23093229813664595,0.17120000000000002,0.24230000000000002,47339516.0,26742503.0,2026-08-05
沪深300ETF嘉实,3月,0.43310517747361205,0.22600525982067246,0.3267184976189692,0.3267184976189692,0.06552695972865705,0.003814569662813088,0.005483840234451216,0.25675056726094003,0.1458,0.257,9855867.0,7545281.0,2026-08-05
沪深300ETF嘉实,8月,0.22989370708305895,0.30258850803108656,0.398207723713969,0.398207723713969,0.03732242279161175,0.04492002844024771,0.0030449004703063227,0.18660797872340426,0.16440000000000002,0.2073,79392086.0,30354166.0,2026-08-05
沪深300ETF嘉实,9月,0.25649205568093764,0.12934423197008535,0.2790545184495862,0.2790545184495862,0.03891103440022891,0.023719286533781647,0.0007776912644561505,0.1848010452961672,0.1776,0.225,95840089.0,35255993.0,2026-08-05
深证100ETF易方达,12月,0.49436091601265664,0.19194819584857964,0.4596422802623588,0.4596422802623588,0.04824446451331912,0.0067783523378331005,0.0010086531009613844,0.33598934426229504,0.2016,0.3677,11709675.0,8117902.0,2026-08-05
深证100ETF易方达,3月,0.367942532888445,-0.05209900137436369,-0.0033007049413109357,-0.0033007049413109357,0.04155674496116648,0.0031320854833064606,-0.00853317432845141,0.35114179104477605,0.2147,0.3439,1774369.0,1511453.0,2026-08-05
深证100ETF易方达,8月,0.22714996446339727,0.3054695472862304,0.35112889030807537,0.35112889030807537,0.031609180765296556,0.04151758679560113,0.0023896343132776875,0.2843936170212766,0.2541,0.3187,25718161.0,12421194.0,2026-08-05
深证100ETF易方达,9月,0.16430644735684743,0.14590289897843767,0.11989320031975016,0.11989320031975016,0.028293237451567557,0.01965015229715321,0.0005115077538047349,0.284225,0.2707,0.31739999999999996,21782661.0,9294330.0,2026-08-05
科创50ETF华夏,12月,0.17650336896499308,0.0623709683163307,0.1104349897873894,0.1104349897873894,0.022087790761910177,0.006472046851729071,-0.0029969967801970663,0.493475,0.4537,0.5408,437568705.0,257949925.0,2026-08-05
科创50ETF华夏,3月,0.25694244258672055,0.13972981795484576,0.21761191755255968,0.21761191755255968,0.022175183318127258,0.003013587442137623,-0.0035127752538139873,0.52035,0.3954,0.5291,65070488.0,46713428.0,2026-08-05
科创50ETF华夏,8月,0.053864746214176466,-0.06467640981675031,0.12756499386309644,0.12756499386309644,0.018736321390300213,0.050200016513518415,-0.0011301515006433961,0.5068250000000001,0.5041,0.5314,908185318.0,458557638.0,2026-08-05
科创50ETF华夏,9月,0.08155957827730252,0.1384540832978268,0.08599026999026924,0.08599026999026924,0.01929089590437586,0.019173413172479937,-0.0002468016660777809,0.5027,0.4874,0.5284,666527105.0,340872381.0,2026-08-05
科创50ETF易方达,12月,0.15343589743589747,0.026554799704413427,0.12216349879385137,0.12216349879385137,0.01826664917009835,0.006445467240655429,-0.003576991630380446,0.609375,0.4426,0.5361,113005017.0,56398549.0,2026-08-05
科创50ETF易方达,3月,0.24082568807339438,0.05912031689662687,0.16625332655914823,0.16625332655914823,0.023444850858188777,0.0028710781317628858,-0.00512717422484516,0.5232,0.4056,0.5316,16380953.0,13106923.0,2026-08-05
科创50ETF易方达,8月,-0.9909736892644518,-0.08139250494267208,0.21303701907956116,0.21303701907956116,0.019143681182229668,0.06022165602623204,-0.0012598667212281223,0.5206999999999999,0.5161,0.0001,149531690.0,70590005.0,2026-08-05
科创50ETF易方达,9月,0.10541975289309273,0.20560661573267097,0.1922618030517625,0.1922618030517625,0.018943681684966483,0.019197437330186886,0.00031939440200185517,0.5008549019607843,0.48619999999999997,0.539,133374285.0,68492944.0,2026-08-05
