underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
上证50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,14.0,10.0,1563802486.0126595,451071999.79252124,768012.0,270344.0,1,4,near,0.6865662006009234,0.6865662006009234,0.2555280763565166,0.6865662006009234,0.2555280763565166,14.0,0.27123408198780546,-0.43103812424440685,0.6865662006009234,3.043,3.1,3.0,3.1,Positive Gamma,0.018731514952349704,front_month_concentrated,front_month_dominant,rule_estimate
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,42.0,30.0,582020263.5996408,152425153.3853109,540964.0,78867.0,2,4,next,0.2555280763565166,0.6865662006009234,0.2555280763565166,0.6865662006009234,0.2555280763565166,14.0,0.27123408198780546,-0.43103812424440685,0.1277640381782583,3.043,3.1,3.0,3.1,Positive Gamma,0.018731514952349704,normal_expiry_structure,front_month_dominant,rule_estimate
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,133.0,95.0,121274383.80870722,45426359.50031012,126676.0,54385.0,3,4,deferred,0.05324386785831482,0.6865662006009234,0.2555280763565166,0.6865662006009234,0.2555280763565166,14.0,0.27123408198780546,-0.43103812424440685,0.02662193392915741,3.043,3.0,2.7,3.0,Positive Gamma,-0.014130791981597168,low_expiry_influence,front_month_dominant,rule_estimate
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,224.0,160.0,10618379.873889511,2691666.1489040693,12951.0,1247.0,4,4,far,0.004661855184245191,0.6865662006009234,0.2555280763565166,0.6865662006009234,0.2555280763565166,14.0,0.27123408198780546,-0.43103812424440685,0.0023309275921225953,3.043,3.1,2.8,3.1,Positive Gamma,0.018731514952349704,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,8月,2026-08-26,202608,rule_fourth_wednesday,medium,14.0,10.0,2785969591.8754997,550661059.030674,815420.0,950161.0,1,4,near,0.6956434609350395,0.6956434609350395,0.2314675599692996,0.6956434609350395,0.2314675599692996,14.0,0.24966541735586037,-0.4641759009657399,0.6956434609350395,8.053,8.0,7.75,8.0,Positive Gamma,-0.006581398236682134,front_month_concentrated,front_month_dominant,rule_estimate
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,42.0,30.0,927000136.9858428,161890486.95626962,524462.0,135763.0,2,4,next,0.2314675599692996,0.6956434609350395,0.2314675599692996,0.6956434609350395,0.2314675599692996,14.0,0.24966541735586037,-0.4641759009657399,0.1157337799846498,8.053,8.0,6.631,8.0,Positive Gamma,-0.006581398236682134,normal_expiry_structure,front_month_dominant,rule_estimate
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,133.0,95.0,238034472.25573346,76600100.49440354,153219.0,152352.0,3,4,deferred,0.059436084508859156,0.6956434609350395,0.2314675599692996,0.6956434609350395,0.2314675599692996,14.0,0.24966541735586037,-0.4641759009657399,0.029718042254429578,8.053,8.25,7.0,8.25,Positive Gamma,0.024462933068421622,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,224.0,160.0,53877247.96716841,21183195.099837366,39150.0,4707.0,4,4,far,0.013452894586801808,0.6956434609350395,0.2314675599692996,0.6956434609350395,0.2314675599692996,14.0,0.24966541735586037,-0.4641759009657399,0.006726447293400904,8.053,8.0,8.5,8.0,Positive Gamma,-0.006581398236682134,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,14.0,10.0,231445502.17796317,91654444.15439326,163828.0,104903.0,1,4,near,0.5931708211107344,0.5931708211107344,0.28222101818205825,0.5931708211107344,0.28222101818205825,14.0,0.3223939332243006,-0.31094980292867613,0.5931708211107344,3.268,3.3,3.2,3.3,Positive Gamma,0.009791921664626724,near_month_pressure,distributed_expiry,rule_estimate
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,42.0,30.0,110118001.34742078,38744602.13525247,151571.0,28977.0,2,4,next,0.28222101818205825,0.5931708211107344,0.28222101818205825,0.5931708211107344,0.28222101818205825,14.0,0.3223939332243006,-0.31094980292867613,0.14111050909102912,3.268,3.3,3.3,3.3,Positive Gamma,0.009791921664626724,normal_expiry_structure,distributed_expiry,rule_estimate
