underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,8月,2.75,2.983,2026-08-26,202608,rule_fourth_wednesday,medium,22.0,16.0,446105.0410682,-9537410.209117021,-9091305.168048821,9983515.250185221,571.0,15402.0,15973.0,275.0,4414.0,4689.0,0.10669999999999999,0.42125,0.78695,280480.2510807903,-3881358.8323605955,-3600878.581279805,4161839.083441386,-2518440.55778014,-6572864.61026868,152.445671409358,0.5178464580947262,0.4181034482758621,0.3840986830240847,0.004514036800938502,0.7223466739556954,False
上证50ETF华夏,8月,2.8,2.983,2026-08-26,202608,rule_fourth_wednesday,medium,22.0,16.0,4737086.369340361,-34452402.82476276,-29715316.4554224,39189489.19410312,4494.0,35346.0,39840.0,416.0,5327.0,5743.0,0.10185,0.37424999999999997,1.1400000000000001,2655004.8560779565,-6670584.053967817,-4015579.1978898603,9325588.910045773,-4753823.87298358,-24961492.58243882,346.35435263872034,0.377044752915939,0.39025039957378793,0.12163899552748692,0.041230128039872825,0.8645814922648796,False
上证50ETF华夏,8月,2.85,2.983,2026-08-26,202608,rule_fourth_wednesday,medium,22.0,16.0,5949149.00889736,-55135458.174898505,-49186309.16600114,61084607.18379587,5509.0,37925.0,43434.0,1936.0,12393.0,14329.0,0.15744999999999998,0.39615,1.4237,3744008.075890344,-28215477.745344695,-24471469.66945435,31959485.82123504,-15926294.507884823,-33260014.65811632,70.40834469270389,0.5705416891484392,0.3198324022346367,0.3391007368179092,0.06281626521261886,0.9160698223790519,True
上证50ETF华夏,8月,2.9,2.983,2026-08-26,202608,rule_fourth_wednesday,medium,22.0,16.0,45195099.09246594,-93785208.21329023,-48590109.12082429,138980307.30575615,20322.0,46891.0,67213.0,11682.0,18858.0,30540.0,0.16785,0.2781,2.3735,30129615.90250546,-51398198.54177516,-21268582.6392697,81527814.44428062,-11737113.698985599,-36852995.421838686,28.469247163063486,0.6073491690241292,0.20821256038647323,0.48850586133089424,0.02913224816579182,0.9540813831807355,True
上证50ETF华夏,8月,2.95,2.983,2026-08-26,202608,rule_fourth_wednesday,medium,22.0,16.0,106608415.83462147,-90714709.44155844,15893706.393063039,197323125.2761799,35862.0,37523.0,73385.0,28926.0,24686.0,53612.0,0.16685,0.14005000000000004,3.0288500000000003,78019105.65825257,-66345142.864038154,11673962.794214413,144364248.5222907,26309203.94289589,-10415497.549832847,48.11846153691362,0.7315945658918385,0.0,0.7322408816630723,0.0833987095249436,0.9649713604358373,True
上证50ETF华夏,8月,3.0,2.983,2026-08-26,202608,rule_fourth_wednesday,medium,22.0,16.0,298033449.1494426,-169992600.54809034,128040848.60135227,468026049.69753295,96030.0,68068.0,164098.0,76753.0,38559.0,115312.0,0.17109999999999997,-0.01815,3.1471999999999998,212144376.9529488,-94891293.28918561,117253083.6637632,307035670.24213445,141909400.43055362,-13868551.829201326,77.50014278933519,0.6350111796764297,0.09738134206219318,0.6828691438606539,0.02894795729144366,0.9937124432976328,True
上证50ETF华夏,8月,3.1,2.983,2026-08-26,202608,rule_fourth_wednesday,medium,22.0,16.0,297162625.66000324,-74529787.85456353,222632837.8054397,371692413.5145668,147175.0,41376.0,188551.0,64559.0,14036.0,78595.0,0.19035000000000002,-0.2677,2.1467,203618030.6667893,-44382231.75516662,159235798.91162267,248000262.4219559,105068996.26561567,117563841.53982405,74.52264138894192,0.6403519773901516,0.39205397301349326,0.388942567293725,-0.0214594761601946,0.9882284161837784,True
上证50ETF华夏,8月,3.2,2.983,2026-08-26,202608,rule_fourth_wednesday,medium,22.0,16.0,121109337.56310968,-10750856.354647739,110358481.20846194,131860193.91775742,127022.0,9738.0,136760.0,30297.0,1698.0,31995.0,0.22245,-0.38195,1.1561,44311882.30932723,-6353379.055791895,37958503.25353534,50665261.36511912,27012114.939247403,83346366.26921454,144.47712836253612,0.47842410685176695,0.4856308935788057,0.20644309528306104,-0.003079884881535647,0.9706032010118807,False
上证50ETF华夏,8月,3.3,2.983,2026-08-26,202608,rule_fourth_wednesday,medium,22.0,16.0,24147268.706790444,-1319971.7453455501,22827296.961444892,25467240.452135995,51907.0,1815.0,53722.0,7399.0,354.0,7753.0,0.26595,-0.42379999999999995,0.67005,4530742.43773175,-786387.3250967117,3744355.112635039,5317129.762828462,3184584.6248297007,19642712.336615194,255.49150958093256,0.39169516435305923,0.4840625,0.16879235861594172,-0.005165299023225882,0.8641442775943143,False
上证50ETF华夏,8月,3.4,2.983,2026-08-26,202608,rule_fourth_wednesday,medium,22.0,16.0,8407319.853588479,-700398.74241818,7706921.111170298,9107718.596006658,30756.0,1261.0,32017.0,4168.0,70.0,4238.0,0.32585,-0.43370000000000003,0.4657,1416574.741062802,-379719.36824667465,1036855.3728161274,1796294.1093094768,1100465.2819608399,6606455.829209458,576.3515292878373,0.3553202196250943,0.5268825697735651,0.09551488583389826,0.0314040443194514,0.7588703436902989,False
