trade_date,market_type,asset_class,option_product,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,adjusted_call_wall_distance,adjusted_put_wall_distance,adjusted_price_wall_distance,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,expiry_pressure,expiry_structure_state,days_to_near_expiry,roll_progress,roll_shift_score,roll_state,expiry_date_quality,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state,prev_close,open_price,high_price,low_price,pct_change,amount,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte
2026-08-27,ETF,,,上证50ETF华夏,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,62.0,44.0,3.04,3.1,3.0,3.2,2.8,3.0,3.1,3.0,10179306.614528004,44606116.598016,29371.0,42790.0,,27392711.606272,17213404.991744,1.5913592702553772,0.6141021387970451,0.3858978612029549,0.019736842105263275,-0.013157894736842146,-0.013157894736842146,Positive Gamma,3.1,3.0,3.0,3.0,7602162.730575224,33221106.17346672,0.7470456786215811,0.25165146616407463,0.0,0.0,0.0,True,0.019736842105263275,-0.013157894736842146,-0.013157894736842146,next,0.02638539733578329,0.8578371716209041,0.02638539733578329,0.8578371716209041,0.02638539733578329,0.013192698667891646,low_expiry_influence,27.0,0.02984022152580427,-0.8314517742851208,front_month_dominant,rule_estimate,False,False,next_month,2.9795092631151805,available,medium,,18.0,14.0,0.7777777777777778,2.9684,2.9795333333333334,1.091955070130422e-12,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.013,3.02,3.042,3.015,8.999999999999999e-05,1556622975.0,0.30011714615320584,0.18121616823117848,0.22820427759409026,0.22820427759409026,0.09490656927412118,0.01589282203449163,0.005609367687866814,0.17426528497409327,0.1207,0.17300000000000001,11180048.0,8041429.0,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0
2026-08-27,ETF,,,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,118.0,84.0,3.04,3.0,2.7,3.5,2.7,3.0,3.0,3.0,67211265.56544001,176266300.034304,175354.0,91207.0,,121738782.79987201,54527517.234432,2.2326118806487436,0.6906526248986895,0.3093473751013106,-0.013157894736842146,-0.11184210526315785,-0.013157894736842146,Positive Gamma,3.0,3.0,3.0,3.0,27062058.77876043,79578377.42584139,0.4397652671167922,0.33885349894968636,0.0,0.2999999999999998,0.0,True,-0.013157894736842146,-0.013157894736842146,-0.013157894736842146,deferred,0.10426499139627782,0.8578371716209041,0.02638539733578329,0.8578371716209041,0.02638539733578329,0.05213249569813891,normal_expiry_structure,27.0,0.02984022152580427,-0.8314517742851208,front_month_dominant,rule_estimate,False,False,other_month,2.886920866938059,available,medium,,24.0,18.0,0.75,2.8797,2.8912500000000003,2.8477983371050413e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.013,3.02,3.042,3.015,8.999999999999999e-05,1556622975.0,0.35083712045887006,0.2598393202200468,0.38130524979737873,0.38130524979737873,0.05984050687511485,0.008412878877712134,0.007081214733734602,0.20151801470588232,0.1317,0.2024,145708475.0,72988689.0,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0
2026-08-27,ETF,,,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,209.0,149.0,3.04,3.1,2.8,3.5,2.8,3.1,3.1,3.1,7096204.147200001,19462478.381056003,21888.0,2521.0,,13279341.264128,6183137.116928001,2.147670513043004,0.6823047406466783,0.31769525935332155,0.019736842105263275,-0.07894736842105265,0.019736842105263275,Positive Gamma,3.0,2.85,3.0,3.0,1492746.8869056758,5137106.688558197,0.3193699963465073,0.3953667922682082,-0.10000000000000009,0.050000000000000266,-0.10000000000000009,True,-0.013157894736842146,-0.0625,-0.013157894736842146,far,0.011512439647034764,0.8578371716209041,0.02638539733578329,0.8578371716209041,0.02638539733578329,0.005756219823517382,low_expiry_influence,27.0,0.02984022152580427,-0.8314517742851208,front_month_dominant,rule_estimate,False,False,far_month,2.857721976533424,available,medium,,20.0,16.0,0.8,2.8570666666666664,2.8682,6.823245954619203e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.013,3.02,3.042,3.015,8.999999999999999e-05,1556622975.0,0.44537708906415435,0.27779945687057794,0.36460948129335685,0.36460948129335685,0.07577651888954844,0.004738027193100936,0.012077878736594171,0.2189156164383562,0.1176,0.2151,21472562.0,15829162.0,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0
2026-08-27,ETF,,,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,27.0,19.0,3.04,3.1,3.0,3.1,3.0,3.0,3.1,3.0,308734624.886272,1450225835.619328,885447.0,460263.0,,879480230.2528001,570745605.366528,1.540932110529358,0.6064436370196181,0.393556362980382,0.019736842105263275,-0.013157894736842146,-0.013157894736842146,Positive Gamma,3.1,3.0,3.0,3.0,254349875.99390814,980512618.7809489,0.4798040047366183,0.5642071682193632,0.0,0.0,0.0,True,0.019736842105263275,-0.013157894736842146,-0.013157894736842146,near,0.8578371716209041,0.8578371716209041,0.02638539733578329,0.8578371716209041,0.02638539733578329,0.8578371716209041,front_month_concentrated,27.0,0.02984022152580427,-0.8314517742851208,front_month_dominant,rule_estimate,True,False,primary_analysis,2.995381761994242,available,medium,,28.0,21.0,0.75,2.9869583333333334,2.9987166666666667,4.997341483474677e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.013,3.02,3.042,3.015,8.999999999999999e-05,1556622975.0,0.2901279183158378,0.27442159988833487,0.21288727403923616,0.21288727403923616,0.05016637364382196,0.04226005251245126,0.004503442989334769,0.14407438016528926,0.12179999999999999,0.1636,322270095.0,112358876.0,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0
2026-08-27,ETF,,,中证500ETF南方,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,62.0,44.0,7.973,8.0,7.75,8.0,7.75,7.75,8.75,7.75,1739876.1127299997,24830549.4503255,15920.0,31300.0,,13285212.781527752,11545336.66879775,1.1506994696336716,0.5350349901884107,0.46496500981158934,0.003386429198545038,-0.02796939671390941,-0.02796939671390941,Positive Gamma,8.0,7.75,7.75,7.75,1436826.115442993,22808116.70991075,0.8889244491375927,0.18878519450881578,0.0,0.0,0.0,True,0.003386429198545038,-0.02796939671390941,-0.02796939671390941,next,0.009709129667854373,0.8360180914557657,0.009709129667854373,0.8360180914557657,0.009709129667854373,0.0048545648339271864,low_expiry_influence,27.0,0.011480214217244862,-0.8263089617879112,front_month_dominant,rule_estimate,False,False,next_month,,unavailable,unavailable,insufficient_valid_contracts,18.0,0.0,0.0,,,,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.789,7.799,7.979,7.782,0.000236,3303724225.0,0.0,0.26134874538369607,0.07006998037682138,0.07006998037682138,0.057041681862066776,0.025285122956796403,0.0033188452320898703,0.0001,0.0001,0.0001,32970504.0,26160205.0,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0
2026-08-27,ETF,,,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,118.0,84.0,7.973,8.0,7.25,9.823,6.25,8.0,8.25,8.0,101696260.98202759,316814021.0250125,210863.0,99357.0,,209255141.00352,107558880.0214924,1.9454938630981158,0.6604983590262228,0.33950164097377694,0.003386429198545038,-0.09068104853881853,0.003386429198545038,Positive Gamma,8.25,6.5,8.0,8.25,63126210.66303998,196923991.07849735,0.5939477474933524,0.31504355271910206,0.25,-0.75,0.0,True,0.03474225511099971,-0.1847485262761821,0.003386429198545038,deferred,0.12387919231831032,0.8360180914557657,0.009709129667854373,0.8360180914557657,0.009709129667854373,0.06193959615915516,normal_expiry_structure,27.0,0.011480214217244862,-0.8263089617879112,front_month_dominant,rule_estimate,False,False,other_month,7.30258794635804,available,medium,,54.0,46.0,0.8518518518518519,7.2908655555555555,7.321871666666667,3.9043774042602394e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.789,7.799,7.979,7.782,0.000236,3303724225.0,0.43291900598845606,0.1746666962560619,0.320996718052446,0.320996718052446,0.033802803177979616,0.008007743209644287,0.0005770647818538124,0.3092957300275482,0.19390000000000002,0.32780000000000004,761522820.0,355845202.0,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0
2026-08-27,ETF,,,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,209.0,149.0,7.973,8.0,7.75,6.75,6.25,8.0,6.5,8.0,29941285.191425793,77729876.91178662,56006.0,5480.0,,53835581.0516062,23894295.860180404,2.253072505949951,0.6925983057030006,0.3074016942969992,0.003386429198545038,-0.02796939671390941,0.003386429198545038,Positive Gamma,8.0,7.75,8.0,8.0,20499359.621643398,45655083.277021885,0.5589121571461085,0.2865082473584859,0.0,0.0,0.0,True,0.003386429198545038,-0.02796939671390941,0.003386429198545038,far,0.03039358655806962,0.8360180914557657,0.009709129667854373,0.8360180914557657,0.009709129667854373,0.01519679327903481,low_expiry_influence,27.0,0.011480214217244862,-0.8263089617879112,front_month_dominant,rule_estimate,False,False,far_month,7.239208060091726,available,medium,,26.0,20.0,0.7692307692307693,7.228853333333333,7.259859444444444,3.533003344370508e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.789,7.799,7.979,7.782,0.000236,3303724225.0,0.4850182938231444,0.3568226753481831,0.3851966114060014,0.3851966114060014,0.029691902221764224,0.003845169600095467,0.0045211749072026465,0.35318255451713393,0.1727,0.344,370365897.0,158094457.0,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0
2026-08-27,ETF,,,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,27.0,19.0,7.973,8.0,7.75,8.0,6.631,8.0,8.25,7.75,282373346.280465,2138068938.3507469,903097.0,986279.0,,1210221142.3156059,927847796.0351409,1.304331537442991,0.5660346682970571,0.43396533170294294,0.003386429198545038,-0.02796939671390941,-0.02796939671390941,Positive Gamma,8.0,7.75,7.75,8.0,300505712.25283283,1715113318.3132646,0.6348753028813832,0.4577766593087777,0.0,0.0,0.0,True,0.003386429198545038,-0.02796939671390941,-0.02796939671390941,near,0.8360180914557657,0.8360180914557657,0.009709129667854373,0.8360180914557657,0.009709129667854373,0.8360180914557657,front_month_concentrated,27.0,0.011480214217244862,-0.8263089617879112,front_month_dominant,rule_estimate,True,False,primary_analysis,7.794931583640585,available,medium,,58.0,48.0,0.8275862068965517,7.786963333333334,7.817969444444445,1.4757771582420174e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.789,7.799,7.979,7.782,0.000236,3303724225.0,0.3011751393914163,0.11032558675864523,0.13206933659411413,0.13206933659411413,0.03374056548767853,0.03394302878924368,0.0004895793530077694,0.2573253561253562,0.2214,0.2989,1265631396.0,611582930.0,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0
2026-08-27,ETF,,,中证500ETF嘉实,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,62.0,44.0,3.234,3.3,3.0,3.6,3.0,3.3,3.3,3.3,1350590.9331222,5191564.26309444,5214.0,8016.0,,3271077.59810832,1920486.6649861198,1.7032545227966795,0.6300755287499011,0.36992447125009886,0.020408163265306145,-0.07235621521335811,0.020408163265306145,Positive Gamma,3.3,3.0,3.3,3.3,1041053.4733666864,4000701.081499077,0.7668553594634793,0.18217286224965681,0.0,0.0,0.0,True,0.020408163265306145,-0.07235621521335811,0.020408163265306145,next,0.020055911924547136,0.7291299202852792,0.020055911924547136,0.7291299202852792,0.020055911924547136,0.010027955962273568,low_expiry_influence,27.0,0.02677027656194388,-0.7090740083607321,front_month_dominant,rule_estimate,False,False,next_month,3.08369715788777,available,medium,,18.0,15.0,0.8333333333333334,3.0757033333333332,3.087875,4.465909252354211e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.162,3.163,3.236,3.158,0.000228,351672291.475,0.3351484856665022,0.21909473888178177,0.26015105749980216,0.26015105749980216,0.04476852931152385,0.014836551828898368,0.0027113949784151343,0.3040443396226415,0.2072,0.3091,5014393.0,3206001.0,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0
2026-08-27,ETF,,,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,118.0,84.0,3.234,4.1,2.85,4.1,2.85,4.1,3.1,3.2,22998944.0683926,52143350.35281371,93207.0,87058.0,,37571147.210603155,14572203.14221056,2.578275010576316,0.7205357338258526,0.2794642661741475,0.26777983920841053,-0.11873840445269013,-0.010513296227581903,Positive Gamma,4.1,2.85,3.1,4.1,7208660.516709544,17352907.452445734,0.34984220766993745,0.3015664070571547,0.0,0.0,-0.10000000000000009,True,0.26777983920841053,-0.11873840445269013,-0.04143475572046995,deferred,0.20143879361391084,0.7291299202852792,0.020055911924547136,0.7291299202852792,0.020055911924547136,0.10071939680695542,normal_expiry_structure,27.0,0.02677027656194388,-0.7090740083607321,front_month_dominant,rule_estimate,False,False,other_month,2.953399960855251,available,medium,,34.0,28.0,0.8235294117647058,2.9447366666666666,2.9573133333333335,3.977301110484884e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.162,3.163,3.236,3.158,0.000228,351672291.475,0.3443739687673819,0.3169765402167919,0.4410714676517051,0.4410714676517051,0.044384641805178635,0.009252493345393822,0.005170197902916663,0.36384863945578233,0.2009,0.3262,99240882.0,52388149.0,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0
