trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-07-14,上证50ETF华夏,12月,3.058,39685430.47902707,20262216.166119397,1.9585927893408508,0.6620014746190226,0.3379985253809772,19423214.312907677,59947646.64514648,Positive Gamma
2026-07-14,上证50ETF华夏,7月,3.058,1178341218.578133,458919323.55558956,2.567643500928762,0.7197029356381401,0.2802970643618598,719421895.0225435,1637260542.1337228,Positive Gamma
2026-07-14,上证50ETF华夏,8月,3.058,313882376.3511448,157254507.4499084,1.9960151314017398,0.6662233145891582,0.3337766854108416,156627868.90123644,471136883.8010533,Positive Gamma
2026-07-14,上证50ETF华夏,9月,3.058,231269071.8797962,120057115.46484922,1.926325407572432,0.658274504464778,0.3417254955352221,111211956.41494706,351326187.3446454,Positive Gamma
2026-07-14,中证500ETF南方,12月,8.413,66312134.824896246,43154600.1927689,1.5366179857693985,0.6057743004228193,0.3942256995771807,23157534.63212734,109466735.01766515,Positive Gamma
2026-07-14,中证500ETF南方,7月,8.413,1599300180.8157816,1140257239.9175742,1.4025784049671022,0.5837804926854436,0.4162195073145564,459042940.8982072,2739557420.7333555,Positive Gamma
2026-07-14,中证500ETF南方,8月,8.413,465048412.5890746,229950873.41044128,2.0223815882577916,0.669135094031447,0.33086490596855295,235097539.1786334,694999285.9995159,Positive Gamma
2026-07-14,中证500ETF南方,9月,8.413,246262934.8792379,289238957.91127706,0.8514168929995181,0.45987313620117204,0.540126863798828,-42976023.03203915,535501892.7905149,Negative Gamma
2026-07-14,中证500ETF嘉实,12月,3.348,12676260.59610192,5672247.926424479,2.234786060222943,0.6908605449069236,0.3091394550930764,7004012.66967744,18348508.5225264,Positive Gamma
2026-07-14,中证500ETF嘉实,7月,3.348,193924653.97108322,108427613.93655121,1.7885172137474359,0.641386470533521,0.358613529466479,85497040.03453201,302352267.90763444,Positive Gamma
2026-07-14,中证500ETF嘉实,8月,3.348,39484657.99050625,19609027.07984496,2.0135959744321204,0.6681705150643363,0.33182948493566367,19875630.91066128,59093685.070351206,Positive Gamma
2026-07-14,中证500ETF嘉实,9月,3.348,39059489.95032384,26730284.399268482,1.4612448325238458,0.5937015339613471,0.4062984660386531,12329205.55105536,65789774.34959231,Positive Gamma
2026-07-14,创业板ETF易方达,12月,3.867,22373772.88544136,16353249.614577001,1.3681545510989919,0.5777302627753205,0.42226973722467936,6020523.270864362,38727022.500018366,Positive Gamma
2026-07-14,创业板ETF易方达,7月,3.867,962384642.9556811,645934577.7928706,1.4899103965669496,0.5983791218435873,0.4016208781564126,316450065.1628106,1608319220.7485518,Positive Gamma
2026-07-14,创业板ETF易方达,8月,3.867,155257711.1368526,130606404.98438881,1.188745001865799,0.5431171748433242,0.45688282515667583,24651306.152463786,285864116.1212414,Positive Gamma
2026-07-14,创业板ETF易方达,9月,3.867,107399597.37546352,112736640.75727071,0.9526591945089247,0.48787786275654194,0.5121221372434582,-5337043.3818072025,220136238.13273418,Negative Gamma
2026-07-14,沪深300ETF华泰柏瑞,12月,4.837,41132806.29579568,24126465.446019366,1.7048832282468542,0.6302982733017495,0.3697017266982504,17006340.849776316,65259271.74181505,Positive Gamma
2026-07-14,沪深300ETF华泰柏瑞,7月,4.837,1177761533.3075607,705385305.8841369,1.6696712044934687,0.6254220376213948,0.37457796237860513,472376227.42342347,1883146839.1916978,Positive Gamma
2026-07-14,沪深300ETF华泰柏瑞,8月,4.837,327260898.1757672,208792562.6621673,1.567397296163682,0.6105004856497107,0.3894995143502893,118468335.51359989,536053460.8379345,Positive Gamma
2026-07-14,沪深300ETF华泰柏瑞,9月,4.837,231062123.3787854,146351825.2851589,1.5788127201596078,0.6122246519948498,0.38777534800515023,84710298.0936265,377413948.6639443,Positive Gamma
2026-07-14,沪深300ETF嘉实,12月,5.046,13427814.290933881,7088775.3125568,1.8942361266759769,0.6544856894076236,0.3455143105923764,6339038.9783770805,20516589.60349068,Positive Gamma
2026-07-14,沪深300ETF嘉实,7月,5.046,231733824.85801548,121721665.9076928,1.9038009636981965,0.6556237798315111,0.34437622016848873,110012158.9503227,353455490.7657083,Positive Gamma
2026-07-14,沪深300ETF嘉实,8月,5.046,52475192.122365355,24647665.91565816,2.12901263356661,0.6804103667487759,0.31958963325122414,27827526.20670719,77122858.03802352,Positive Gamma
2026-07-14,沪深300ETF嘉实,9月,5.046,44976187.23794965,30626068.649373006,1.468558950639929,0.5949053597683912,0.405094640231609,14350118.588576641,75602255.88732263,Positive Gamma
2026-07-14,深证100ETF易方达,12月,3.883,2678133.7988647004,1005288.17784021,2.664045850632084,0.7270776511086808,0.27292234889131917,1672845.62102449,3683421.9767049104,Positive Gamma
2026-07-14,深证100ETF易方达,7月,3.883,54937352.30716832,33450706.14214362,1.6423375959156292,0.6215472233579308,0.3784527766420694,21486646.165024694,88388058.44931193,Positive Gamma
2026-07-14,深证100ETF易方达,8月,3.883,8093775.828107201,5827304.40258725,1.3889399401400184,0.5814042943493217,0.4185957056506782,2266471.4255199498,13921080.23069445,Positive Gamma
2026-07-14,深证100ETF易方达,9月,3.883,5376676.30522913,4945843.554982221,1.0871100643312723,0.52086858422562,0.4791314157743801,430832.7502469097,10322519.86021135,Positive Gamma
2026-07-14,科创50ETF华夏,12月,2.125,20566270.826875,15463323.183593752,1.3300032976543725,0.5708160580687995,0.4291839419312006,5102947.643281251,36029594.01046875,Positive Gamma
2026-07-14,科创50ETF华夏,7月,2.125,454637126.2501563,289894015.6296875,1.5682873800020511,0.6106354733561004,0.3893645266438997,164743110.62046874,744531141.8798437,Positive Gamma
2026-07-14,科创50ETF华夏,8月,2.125,79001156.86437501,54118964.688593745,1.4597684438155096,0.593457667727116,0.40654233227288417,24882192.175781246,133120121.55296874,Positive Gamma
2026-07-14,科创50ETF华夏,9月,2.125,75655834.29375,59181595.79328125,1.2783675951897708,0.5610892631587364,0.4389107368412636,16474238.50046875,134837430.08703125,Positive Gamma
2026-07-14,科创50ETF易方达,12月,2.065,5375055.271362,3840795.7727387496,1.399463962523896,0.5832402504815528,0.41675974951844735,1534259.49862325,9215851.044100748,Positive Gamma
2026-07-14,科创50ETF易方达,7月,2.065,83721875.6868795,49822168.52275599,1.6804141242595656,0.6269233209341342,0.37307667906586595,33899707.1641235,133544044.20963548,Positive Gamma
2026-07-14,科创50ETF易方达,8月,2.065,10017756.46509575,7352663.684700251,1.3624662972061596,0.5767135382279973,0.4232864617720028,2665092.7803955004,17370420.149795998,Positive Gamma
2026-07-14,科创50ETF易方达,9月,2.065,17473619.682435,11560671.061201498,1.5114710547450667,0.601826985777661,0.3981730142223389,5912948.621233499,29034290.743636496,Positive Gamma
