underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,16.0,12.0,1595156386.136344,317596688.76299685,880423.0,486005.0,1,4,near,0.7876871395132733,0.7876871395132733,0.0976402438327899,0.7876871395132733,0.0976402438327899,16.0,0.11028716118975343,-0.6900468956804834,0.7876871395132733,3.018,3.0,3.0,3.0,Positive Gamma,-0.005964214711729587,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,True,False,primary_analysis
上证50ETF华夏,10月,2026-10-28,202610,rule_fourth_wednesday,medium,51.0,37.0,197732641.14738032,27613429.433166604,127446.0,64265.0,2,4,next,0.0976402438327899,0.7876871395132733,0.0976402438327899,0.7876871395132733,0.0976402438327899,16.0,0.11028716118975343,-0.6900468956804834,0.04882012191639495,3.018,3.0,3.0,3.0,Positive Gamma,-0.005964214711729587,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,next_month
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,107.0,77.0,209730766.19969052,71842706.80926228,209249.0,75181.0,3,4,deferred,0.1035649098305029,0.7876871395132733,0.0976402438327899,0.7876871395132733,0.0976402438327899,16.0,0.11028716118975343,-0.6900468956804834,0.05178245491525145,3.018,3.0,2.7,3.0,Positive Gamma,-0.005964214711729587,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,other_month
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,198.0,142.0,22494374.461514518,8185013.46936972,25915.0,4079.0,4,4,far,0.01110770682343388,0.7876871395132733,0.0976402438327899,0.7876871395132733,0.0976402438327899,16.0,0.11028716118975343,-0.6900468956804834,0.00555385341171694,3.018,3.1,2.8,3.1,Positive Gamma,0.02717031146454607,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,far_month
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,16.0,12.0,2694667473.1064286,253353854.38722053,1011059.0,1192109.0,1,4,near,0.8253374250966677,0.8253374250966677,0.041174049286566775,0.8253374250966677,0.041174049286566775,16.0,0.04751702718752067,-0.784163375810101,0.8253374250966677,7.771,7.75,7.75,7.75,Positive Gamma,-0.0027023549092780597,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,True,False,primary_analysis
中证500ETF南方,10月,2026-10-28,202610,rule_fourth_wednesday,medium,51.0,37.0,134430316.5891179,3865141.0302506513,81190.0,57464.0,2,4,next,0.041174049286566775,0.8253374250966677,0.041174049286566775,0.8253374250966677,0.041174049286566775,16.0,0.04751702718752067,-0.784163375810101,0.020587024643283387,7.771,8.0,6.75,8.0,Positive Gamma,0.02946853686784201,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,next_month
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,107.0,77.0,350003695.4515064,90970035.83636712,251355.0,87296.0,3,4,deferred,0.10720103747912621,0.8253374250966677,0.041174049286566775,0.8253374250966677,0.041174049286566775,16.0,0.04751702718752067,-0.784163375810101,0.053600518739563105,7.771,8.0,6.5,7.75,Positive Gamma,-0.0027023549092780597,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,other_month
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,198.0,142.0,85826762.58243209,31906505.758103322,63347.0,4702.0,4,4,far,0.026287488137639235,0.8253374250966677,0.041174049286566775,0.8253374250966677,0.041174049286566775,16.0,0.04751702718752067,-0.784163375810101,0.013143744068819617,7.771,7.75,7.75,7.75,Positive Gamma,-0.0027023549092780597,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,far_month
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,16.0,12.0,195570007.63267398,31534391.2151805,225099.0,102736.0,1,4,near,0.677894135113528,0.677894135113528,0.07593343315536386,0.677894135113528,0.07593343315536386,16.0,0.1007305070173266,-0.6019607019581642,0.677894135113528,3.155,3.2,3.2,3.2,Positive Gamma,0.014263074484944571,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,True,False,primary_analysis
中证500ETF嘉实,10月,2026-10-28,202610,rule_fourth_wednesday,medium,51.0,37.0,21906520.992813494,2091790.7735105,22449.0,11898.0,2,4,next,0.07593343315536386,0.677894135113528,0.07593343315536386,0.677894135113528,0.07593343315536386,16.0,0.1007305070173266,-0.6019607019581642,0.03796671657768193,3.155,3.2,2.9,3.1,Positive Gamma,-0.017432646592709933,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=16，默认使用前月,medium,16.0,False,False,next_month
