market_type,underlying,rows,contract_month_count,strike_valid_rate,gamma_valid_rate,open_interest_valid_rate,underlying_price,has_valid_price,gex_valid_rate,parse_error_rows
ETF,上证50ETF华夏,90,4,1.0,1.0,1.0,3.055,True,1.0,0
ETF,中证500ETF南方,158,4,1.0,1.0,1.0,7.881,True,1.0,0
ETF,中证500ETF嘉实,112,4,1.0,1.0,1.0,3.196,True,1.0,0
ETF,创业板ETF易方达,132,4,1.0,1.0,1.0,3.412,True,1.0,0
ETF,沪深300ETF华泰柏瑞,96,4,1.0,1.0,1.0,4.684,True,1.0,0
ETF,沪深300ETF嘉实,92,4,1.0,1.0,1.0,4.889,True,1.0,0
ETF,深证100ETF易方达,108,4,1.0,1.0,1.0,3.579,True,1.0,0
ETF,科创50ETF华夏,164,4,1.0,1.0,1.0,1.74,True,1.0,0
ETF,科创50ETF易方达,158,4,1.0,1.0,1.0,1.688,True,1.0,0
